player_id,player_name,position,week,opponent,targets,receptions,rushing_yards,rushing_tds,receiving_yards,receiving_tds,passing_yards,passing_tds,fantasy_points_ppr,fantasy_points
00-0033873,P.Mahomes,QB,12,IND,0,0,30,0,0,0,352,0,17.08,17.08
00-0037261,K.Shakir,WR,12,HOU,10,8,0,0,110,0,0,0,17,9
00-0037744,T.McBride,TE,12,JAX,10,9,0,0,79,0,0,0,16.9,7.9
00-0035710,D.Jones,QB,12,KC,0,0,16,0,0,0,181,2,16.84,16.84
00-0035500,G.Dortch,WR,12,JAX,9,6,-5,0,53,1,0,0,16.8,10.8
00-0039075,P.Nacua,WR,12,TB,11,7,0,0,97,0,0,0,16.700000000000003,9.700000000000001
00-0040784,Q.Judkins,RB,12,LV,0,0,47,2,0,0,0,0,16.7,16.7
00-0034775,C.Kirk,WR,12,BUF,6,5,0,0,54,1,0,0,16.4,11.4
00-0036309,D.Mooney,WR,12,NO,3,3,0,0,74,1,0,0,16.4,13.4
00-0040162,D.Sampson,RB,12,LV,3,2,23,0,59,1,0,0,16.200000000000003,14.200000000000001
00-0037239,C.Olave,WR,12,ATL,13,9,0,0,70,0,0,0,16,7
00-0039384,T.Tracy,RB,12,DET,4,3,62,0,68,0,0,0,16,13
00-0039851,D.Maye,QB,12,CIN,0,0,22,0,0,0,294,1,15.96,15.96
00-0036259,J.Jennings,WR,12,CAR,7,5,0,0,41,1,0,0,15.100000000000001,10.100000000000001
00-0034960,J.Meyers,WR,12,ARI,6,4,0,0,50,1,0,0,15,11
00-0038597,C.Brown,RB,12,NE,4,2,107,0,23,0,0,0,15,13
00-0036912,D.Smith,WR,12,DAL,11,6,0,0,89,0,0,0,14.9,8.9
00-0040126,C.Loveland,TE,12,PIT,5,4,0,0,49,1,0,0,14.9,10.9
00-0038542,B.Robinson,RB,12,NO,2,2,70,0,37,0,0,0,14.700000000000001,12.700000000000001
00-0036898,D.Mills,QB,12,BUF,0,0,4,0,0,0,153,2,14.520000000000001,14.520000000000001
00-0029604,K.Cousins,QB,12,NO,0,0,5,0,0,0,199,2,14.46,14.46
00-0035640,D.Metcalf,WR,12,CHI,8,5,12,1,22,0,0,0,14.4,9.4
00-0038935,B.Strange,TE,12,ARI,5,5,0,0,93,0,0,0,14.3,9.3
00-0030565,G.Smith,QB,12,CLE,0,0,8,0,0,0,285,1,14.2,14.2
00-0036244,C.Parkinson,TE,12,TB,4,4,0,0,41,1,0,0,14.100000000000001,10.100000000000001
00-0038120,B.Hall,RB,12,BAL,4,4,44,0,75,0,0,0,13.9,9.9
00-0033288,G.Kittle,TE,12,CAR,10,6,0,0,78,0,0,0,13.8,7.800000000000001
00-0040130,J.Higgins,WR,12,BUF,9,4,0,0,38,1,0,0,13.8,9.8
00-0036252,M.Pittman,WR,12,KC,8,5,0,0,27,1,0,0,13.7,8.7
00-0037157,Z.Knight,RB,12,JAX,5,4,12,1,20,0,0,0,13.2,9.2
00-0038134,K.Walker,RB,12,TEN,4,3,71,0,30,0,0,0,13.100000000000001,10.100000000000001
00-0037228,J.Warren,RB,12,CHI,0,0,68,1,0,0,0,0,12.8,12.8
00-0028118,T.Taylor,QB,12,BAL,0,0,19,0,0,0,222,1,12.780000000000001,12.780000000000001
00-0034844,S.Barkley,RB,12,DAL,8,7,22,0,52,0,0,0,12.4,5.4
00-0040237,T.Johnson,WR,12,LA,4,3,12,0,21,1,0,0,12.3,9.3
00-0036165,I.Hodgins,WR,12,DET,6,2,0,0,42,1,0,0,12.2,10.2
00-0036997,J.Williams,RB,12,PHI,3,2,87,0,14,0,0,0,12.100000000000001,10.100000000000001
00-0039064,Z.Flowers,WR,12,NYJ,6,5,11,0,58,0,0,0,11.9,6.9
00-0036358,C.Lamb,WR,12,PHI,11,4,0,0,75,0,0,0,11.5,7.5
00-0039338,B.Bowers,TE,12,CLE,9,6,0,0,55,0,0,0,11.5,5.5
00-0040124,T.McMillan,WR,12,SF,7,2,0,0,35,1,0,0,11.5,9.5
00-0036139,R.Dowdle,RB,12,SF,4,4,38,0,36,0,0,0,11.4,7.4
00-0038041,J.Ferguson,TE,12,PHI,6,5,1,0,60,0,0,0,11.100000000000001,6.1000000000000005
00-0040202,D.Neal,RB,12,ATL,7,5,18,0,43,0,0,0,11.100000000000001,6.1000000000000005
00-0040584,G.Helm,TE,12,SEA,7,6,0,0,51,0,0,0,11.100000000000001,5.1000000000000005
00-0040734,T.Henderson,RB,12,CIN,4,3,66,0,15,0,0,0,11.1,8.1
00-0036894,P.Freiermuth,TE,12,CHI,3,3,0,0,19,1,0,0,10.9,7.9
00-0038839,M.Tinsley,WR,12,NE,6,2,0,0,29,1,0,0,10.9,8.9
00-0040236,K.Monangai,RB,12,PIT,0,0,48,1,0,0,0,0,10.8,10.8
00-0039847,T.Johnson,TE,12,DET,5,3,0,0,77,0,0,0,10.7,7.7
00-0036040,J.Johnson,TE,12,ATL,7,6,0,0,46,0,0,0,10.600000000000001,4.6000000000000005
00-0038619,A.Iosivas,WR,12,NE,7,4,5,0,61,0,0,0,10.600000000000001,6.6000000000000005
00-0040668,S.Sanders,QB,12,LV,0,0,-1,0,0,0,209,1,10.26,10.26
00-0032211,T.Lockett,WR,12,CLE,5,4,0,0,62,0,0,0,10.2,6.2
00-0038124,C.Watson,WR,12,MIN,7,5,0,0,49,0,0,0,9.9,4.9
00-0039894,X.Worthy,WR,12,IND,8,4,0,0,59,0,0,0,9.9,5.9
00-0026158,J.Flacco,QB,12,NE,0,0,3,0,0,0,183,1,9.620000000000001,9.620000000000001
00-0035359,D.Sills,WR,12,NO,3,2,0,0,16,1,0,0,9.6,7.6
00-0039165,Z.Charbonnet,RB,12,TEN,0,0,35,1,0,0,0,0,9.5,9.5
00-0040128,T.Warren,TE,12,KC,7,5,0,0,45,0,0,0,9.5,4.5
00-0040735,L.Burden,WR,12,PIT,5,3,15,0,46,0,0,0,9.100000000000001,6.1000000000000005
00-0036322,J.Jefferson,WR,12,GB,6,4,0,0,48,0,0,0,8.8,4.800000000000001
00-0036924,M.Carter,RB,12,JAX,3,3,28,0,30,0,0,0,8.8,5.800000000000001
00-0037292,A.Ogletree,TE,12,KC,2,2,0,0,8,1,0,0,8.8,6.8
00-0033293,A.Jones,RB,12,GB,4,3,41,0,16,0,0,0,8.7,5.7
00-0036223,J.Taylor,RB,12,KC,3,2,58,0,8,0,0,0,8.600000000000001,6.6000000000000005
00-0036554,N.Collins,WR,12,BUF,3,3,0,0,55,0,0,0,8.5,5.5
00-0030506,T.Kelce,TE,12,IND,6,4,1,0,43,0,0,0,8.4,4.4
00-0040663,H.Fannin,TE,12,LV,6,4,4,0,40,0,0,0,8.4,4.4
00-0036555,C.Hubbard,RB,12,SF,4,4,16,0,27,0,0,0,8.3,4.3
00-0039919,R.Odunze,WR,12,PIT,9,3,0,0,53,0,0,0,8.3,5.300000000000001
00-0039150,B.Young,QB,12,SF,0,0,15,0,0,0,169,1,8.26,8.26
00-0035537,Ty.Johnson,RB,12,HOU,3,3,7,0,45,0,0,0,8.2,5.2
00-0034857,J.Allen,QB,12,HOU,0,0,20,0,0,0,253,0,8.120000000000001,8.120000000000001
00-0035261,T.Pollard,RB,12,SEA,5,4,20,0,21,0,0,0,8.100000000000001,4.1000000000000005
00-0036410,T.Higgins,WR,12,NE,6,5,0,0,31,0,0,0,8.1,3.1
00-0040743,T.Shough,QB,12,ATL,0,0,22,0,0,0,243,0,7.920000000000002,7.920000000000002
00-0040583,W.Marks,RB,12,BUF,1,1,74,0,-5,0,0,0,7.9,6.9
00-0040782,I.Bond,WR,12,LV,2,2,0,0,58,0,0,0,7.800000000000001,5.800000000000001
00-0034365,I.Thomas,TE,12,CLE,4,4,0,0,36,0,0,0,7.6,3.6
00-0037837,C.Austin,WR,12,CHI,5,4,0,0,36,0,0,0,7.6,3.6
00-0034771,M.Rudolph,QB,12,CHI,0,0,7,0,0,0,171,1,7.539999999999999,7.539999999999999
00-0034829,M.Gesicki,TE,12,NE,6,4,0,0,35,0,0,0,7.5,3.5
00-0039530,B.Spann-Ford,TE,12,PHI,1,1,0,0,4,1,0,0,7.4,6.4
00-0037834,B.Purdy,QB,12,CAR,0,0,16,0,0,0,193,1,7.3199999999999985,7.3199999999999985
00-0034796,L.Jackson,QB,12,NYJ,0,0,11,0,0,0,153,0,7.220000000000001,7.220000000000001
00-0036133,J.Proche,WR,12,SEA,3,3,0,0,42,0,0,0,7.2,4.2
00-0036264,J.Love,QB,12,MIN,0,0,15,0,0,0,139,0,7.0600000000000005,7.0600000000000005
00-0037809,C.Okonkwo,TE,12,SEA,4,3,0,0,40,0,0,0,7,4
00-0032392,A.Hooper,TE,12,CIN,4,3,0,0,39,0,0,0,6.9,3.9000000000000004
00-0035685,D.Montgomery,RB,12,NYG,3,3,18,0,19,0,0,0,6.7,3.7
00-0039424,D.Vele,WR,12,ATL,7,3,0,0,37,0,0,0,6.7,3.7
00-0040078,B.Smith,RB,12,IND,4,3,5,0,31,0,0,0,6.6,3.6
00-0039032,T.Spears,RB,12,SEA,5,4,4,0,21,0,0,0,6.5,2.5
00-0039623,M.Tipton,WR,12,ATL,4,3,11,0,22,0,0,0,6.300000000000001,3.3000000000000003
00-0039491,J.Coker,WR,12,SF,4,3,0,0,32,0,0,0,6.2,3.2
00-0039890,A.Mitchell,WR,12,BAL,7,2,0,0,42,0,0,0,6.2,4.2
00-0040129,E.Egbuka,WR,12,LA,8,3,0,0,32,0,0,0,6.2,3.2
00-0038621,D.Douglas,WR,12,CIN,1,1,14,0,37,0,0,0,6.1000000000000005,5.1000000000000005
00-0038129,C.Otton,TE,12,LA,7,4,0,0,21,0,0,0,6.1,2.1
00-0039875,R.Davis,RB,12,HOU,0,0,0,0,0,0,0,0,6,6
00-0035229,T.Hockenson,TE,12,GB,4,4,0,0,19,0,0,0,5.9,1.9000000000000001
00-0036754,B.Wright,TE,12,NYG,4,3,0,0,29,0,0,0,5.9,2.9000000000000004
00-0037263,T.Allgeier,RB,12,NO,1,1,44,0,5,0,0,0,5.9,4.9
00-0039074,D.Allen,TE,12,TB,4,3,0,0,29,0,0,0,5.9,2.9000000000000004
00-0033858,J.Smith,TE,12,CHI,3,3,7,0,21,0,0,0,5.800000000000001,2.8000000000000003
00-0035021,A.Dulin,WR,12,KC,1,1,0,0,48,0,0,0,5.800000000000001,4.800000000000001
00-0037840,K.Williams,RB,12,TB,1,1,46,0,2,0,0,0,5.800000000000001,4.800000000000001
00-0038563,T.Tucker,WR,12,CLE,10,3,0,0,28,0,0,0,5.800000000000001,2.8000000000000003
00-0032464,K.Raymond,WR,12,NYG,2,2,0,0,37,0,0,0,5.7,3.7
00-0038951,S.Tucker,RB,12,LA,2,1,42,0,4,0,0,0,5.6000000000000005,4.6000000000000005
00-0036637,N.Gray,TE,12,IND,4,3,0,0,25,0,0,0,5.5,2.5
00-0036429,C.Woerner,TE,12,NO,3,3,0,0,24,0,0,0,5.4,2.4000000000000004
00-0037746,B.Robinson,RB,12,CAR,2,1,40,0,4,0,0,0,5.4,4.4
00-0035645,G.Olszewski,WR,12,DET,0,0,0,0,0,0,33,1,5.32,5.32
00-0037256,R.White,RB,12,LA,1,1,38,0,4,0,0,0,5.2,4.2
00-0038393,D.Wicks,WR,12,MIN,4,2,0,0,32,0,0,0,5.2,3.2
00-0039342,X.Legette,WR,12,SF,5,3,0,0,22,0,0,0,5.2,2.2
00-0040736,M.Taylor,TE,12,BAL,5,3,0,0,21,0,0,0,5.1,2.1
00-0031687,R.Mostert,RB,12,CLE,3,3,2,0,18,0,0,0,5,2
00-0033555,M.Hollins,WR,12,CIN,6,2,0,0,30,0,0,0,5,3
00-0038953,D.Drummond,WR,12,NO,3,3,0,0,18,0,0,0,4.8,1.8
00-0035250,D.Singletary,RB,12,DET,0,0,47,0,0,0,0,0,4.7,4.7
00-0035689,D.Knox,TE,12,HOU,4,3,0,0,17,0,0,0,4.7,1.7000000000000002
00-0039751,J.Whittington,WR,12,TB,3,3,0,0,17,0,0,0,4.7,1.7000000000000002
00-0040194,J.Hawes,TE,12,HOU,2,2,0,0,26,0,0,0,4.6,2.6
00-0040522,X.Restrepo,WR,12,SEA,6,2,0,0,26,0,0,0,4.6,2.6
00-0036970,K.Pitts,TE,12,NO,5,2,0,0,25,0,0,0,4.5,2.5
00-0040590,K.Mumpfield,WR,12,TB,2,2,0,0,25,0,0,0,4.5,2.5
00-0033908,C.Kupp,WR,12,TEN,4,2,0,0,24,0,0,0,4.4,2.4000000000000004
00-0037816,R.Doubs,WR,12,MIN,3,2,0,0,23,0,0,0,4.300000000000001,2.3000000000000003
00-0032385,S.Shepard,WR,12,LA,5,3,0,0,12,0,0,0,4.2,1.2000000000000002
00-0037525,J.Mason,RB,12,GB,0,0,42,0,0,0,0,0,4.2,4.2
00-0037801,K.Turpin,WR,12,PHI,2,1,4,0,48,0,0,0,4.2,3.2
00-0038558,D.Washington,TE,12,CHI,2,2,0,0,22,0,0,0,4.2,2.2
00-0036988,J.Palmer,WR,12,HOU,4,2,0,0,21,0,0,0,4.1,2.1
00-0031588,S.Diggs,WR,12,CIN,3,2,0,0,20,0,0,0,4,2
00-0034351,D.Goedert,TE,12,DAL,2,2,0,0,20,0,0,0,4,2
00-0039792,D.Walker,WR,12,NYJ,1,1,0,0,30,0,0,0,4,3
00-0039793,A.Barner,TE,12,TEN,4,2,0,0,18,0,0,0,3.8,1.8
00-0036360,C.Edwards-Helaire,RB,12,IND,2,2,8,0,9,0,0,0,3.7,1.7000000000000002
00-0037664,A.Pierce,WR,12,KC,2,1,0,0,26,0,0,0,3.6,2.6
00-0038685,C.Brooks,RB,12,MIN,1,1,21,0,5,0,0,0,3.6,2.6
00-0034855,B.Mayfield,QB,12,LA,0,0,19,0,0,0,41,1,3.540000000000001,3.540000000000001
00-0033906,A.Kamara,RB,12,ATL,2,2,11,0,4,0,0,0,3.5,1.5
00-0038608,K.Boutte,WR,12,CIN,2,2,0,0,15,0,0,0,3.5,1.5
00-0035535,D.Slayton,WR,12,DET,2,1,0,0,23,0,0,0,3.3000000000000003,2.3000000000000003
00-0030564,D.Hopkins,WR,12,NYJ,3,2,0,0,13,0,0,0,3.3,1.3
00-0036196,G.Davis,WR,12,HOU,2,1,0,0,22,0,0,0,3.2,2.2
00-0036862,B.Skowronek,WR,12,CHI,1,1,0,0,21,0,0,0,3.1,2.1
00-0031237,T.Bridgewater,QB,12,LA,0,0,6,0,0,0,62,0,3.08,3.08
00-0038997,J.Downs,WR,12,KC,6,2,0,0,10,0,0,0,3,1
00-0036407,J.Jeudy,WR,12,LV,3,1,0,0,39,0,0,0,2.9000000000000004,1.9000000000000004
00-0038454,K.Mitchell,RB,12,NYJ,1,1,10,0,9,0,0,0,2.9000000000000004,1.9000000000000001
00-0033921,C.Godwin,WR,12,LA,4,2,0,0,9,0,0,0,2.9,0.9
00-0039916,R.Pearsall,WR,12,CAR,4,2,2,0,6,0,0,0,2.8,0.8
00-0040131,K.Williams,WR,12,CIN,1,1,0,0,18,0,0,0,2.8,1.8
00-0040024,D.Cooper,WR,12,DAL,2,2,0,0,7,0,0,0,2.7,0.7000000000000001
00-0034791,N.Chubb,RB,12,BUF,1,1,16,0,-1,0,0,0,2.5,1.5
00-0034860,D.Pettis,WR,12,ATL,1,1,0,0,14,0,0,0,2.4000000000000004,1.4000000000000001
00-0037563,M.Davis,RB,12,PHI,0,0,24,0,0,0,0,0,2.4000000000000004,2.4000000000000004
00-0039066,M.Mayer,TE,12,CLE,1,1,0,0,14,0,0,0,2.4000000000000004,1.4000000000000001
00-0039738,B.Corum,RB,12,TB,0,0,24,0,0,0,0,0,2.4000000000000004,2.4000000000000004
00-0040581,D.Thornton,WR,12,CLE,2,1,0,0,14,0,0,0,2.4000000000000004,1.4000000000000001
00-0033246,J.Mundt,TE,12,ARI,2,1,0,0,12,0,0,0,2.2,1.2000000000000002
00-0034753,M.Andrews,TE,12,NYJ,3,1,2,0,9,0,0,0,2.1,1.1
00-0036415,V.Jefferson,WR,12,SEA,1,1,0,0,11,0,0,0,2.1,1.1
00-0037306,J.FitzPatrick,TE,12,MIN,1,1,0,0,11,0,0,0,2.1,1.1
