player_id,player_name,position,week,opponent,targets,receptions,rushing_yards,rushing_tds,receiving_yards,receiving_tds,passing_yards,passing_tds,fantasy_points_ppr,fantasy_points
00-0034857,J.Allen,QB,11,TB,0,0,40,3,0,0,317,3,42.68,42.68
00-0033280,C.McCaffrey,RB,11,ARI,6,5,81,2,40,1,0,0,35.1,30.1
00-0038951,S.Tucker,RB,11,BUF,2,2,106,2,34,1,0,0,34,32
00-0038559,Mi.Wilson,WR,11,SF,18,15,0,0,185,0,0,0,33.5,18.5
00-0040124,T.McMillan,WR,11,ATL,12,8,0,0,130,2,0,0,33,25
00-0040734,T.Henderson,RB,11,NYJ,5,5,62,2,31,1,0,0,32.3,27.3
00-0039150,B.Young,QB,11,ATL,0,0,-1,0,0,0,448,3,31.82,31.82
00-0038542,B.Robinson,RB,11,CAR,5,4,104,2,39,0,0,0,30.3,26.3
00-0036919,K.Gainwell,RB,11,CIN,8,7,24,0,81,2,0,0,29.5,22.5
00-0037247,G.Pickens,WR,11,LV,11,9,0,0,144,1,0,0,29.4,20.4
00-0037744,T.McBride,TE,11,SF,11,10,0,0,115,1,0,0,27.5,17.5
00-0033288,G.Kittle,TE,11,ARI,6,6,0,0,67,2,0,0,24.7,18.7
00-0033077,D.Prescott,QB,11,LV,0,0,-4,0,0,0,268,4,24.32,24.32
00-0036554,N.Collins,WR,11,TEN,10,9,0,0,92,1,0,0,24.200000000000003,15.200000000000001
00-0030506,T.Kelce,TE,11,DEN,13,9,0,0,91,1,0,0,24.1,15.1
00-0033119,J.Brissett,QB,11,SF,0,0,-2,0,0,0,452,2,21.880000000000003,21.880000000000003
00-0039040,D.Achane,RB,11,WAS,5,5,120,0,45,0,0,0,21.5,16.5
00-0035719,D.Samuel,WR,11,MIA,8,7,3,0,74,1,0,0,20.7,13.7
00-0038124,C.Watson,WR,11,NYG,5,4,0,0,46,2,0,0,20.6,16.6
00-0038543,J.Smith-Njigba,WR,11,LA,12,9,11,0,105,0,0,0,20.6,11.600000000000001
00-0037248,J.Cook,RB,11,TB,3,3,48,0,66,1,0,0,20.4,17.4
00-0032764,D.Henry,RB,11,CLE,2,2,103,1,19,0,0,0,20.200000000000003,18.200000000000003
00-0038134,K.Walker,RB,11,LA,3,3,67,1,44,0,0,0,20.1,17.1
00-0037240,J.Williams,WR,11,PHI,7,4,9,0,88,1,0,0,19.700000000000003,15.700000000000001
00-0039139,J.Gibbs,RB,11,PHI,8,5,39,0,107,0,0,0,19.6,14.600000000000001
00-0031588,S.Diggs,WR,11,NYJ,11,9,0,0,105,0,0,0,19.5,10.5
00-0036945,J.Fields,QB,11,NE,1,0,67,1,0,0,116,1,19.34,19.34
00-0036973,T.Etienne,RB,11,LAC,2,0,73,2,0,0,0,0,19.3,19.3
00-0037834,B.Purdy,QB,11,ARI,0,0,-7,0,0,0,200,3,19.3,19.3
00-0038679,T.Shavers,WR,11,TB,5,4,0,0,90,1,0,0,19,15
00-0037238,D.London,WR,11,CAR,9,7,0,0,119,0,0,0,18.9,11.9
00-0038597,C.Brown,RB,11,PIT,8,6,99,0,28,0,0,0,18.700000000000003,12.700000000000001
00-0035500,G.Dortch,WR,11,SF,6,6,0,0,66,1,0,0,18.6,12.600000000000001
00-0039342,X.Legette,WR,11,ATL,8,4,0,0,83,1,0,0,18.3,14.3
00-0039384,T.Tracy,RB,11,GB,4,4,88,0,51,0,0,0,17.9,13.9
00-0035250,D.Singletary,RB,11,GB,1,1,44,2,3,0,0,0,17.7,16.7
00-0036264,J.Love,QB,11,NYG,0,0,7,0,0,0,174,2,17.66,17.66
00-0036358,C.Lamb,WR,11,LV,7,5,0,0,66,1,0,0,17.6,12.600000000000001
00-0039793,A.Barner,TE,11,LA,11,10,1,0,70,0,0,0,17.1,7.1000000000000005
00-0034855,B.Mayfield,QB,11,BUF,0,0,39,1,0,0,173,1,16.82,16.82
