player_id,player_name,position,week,opponent,targets,receptions,rushing_yards,rushing_tds,receiving_yards,receiving_tds,passing_yards,passing_tds,fantasy_points_ppr,fantasy_points
00-0038134,K.Walker,RB,18,SF,4,4,97,0,36,0,0,0,17.3,13.3
00-0040734,T.Henderson,RB,18,MIA,0,0,53,2,0,0,0,0,17.3,17.3
00-0039163,C.Stroud,QB,18,IND,0,0,5,1,0,0,169,1,17.259999999999998,17.259999999999998
00-0038935,B.Strange,TE,18,TEN,6,6,0,0,52,1,0,0,17.2,11.2
00-0039491,J.Coker,WR,18,TB,7,6,0,0,47,1,0,0,16.7,10.7
00-0039918,C.Williams,QB,18,DET,0,0,1,0,0,0,212,2,16.58,16.58
00-0039150,B.Young,QB,18,TB,0,0,-1,0,0,0,266,2,16.54,16.54
00-0026300,J.Johnson,QB,18,PHI,0,0,45,1,0,0,131,1,15.740000000000002,15.740000000000002
00-0039851,D.Maye,QB,18,MIA,0,0,41,0,0,0,191,1,15.740000000000002,15.740000000000002
00-0033119,J.Brissett,QB,18,LA,0,0,19,0,0,0,243,2,15.619999999999997,15.619999999999997
00-0039373,A.Estime,RB,18,ATL,5,5,63,0,43,0,0,0,15.600000000000001,10.600000000000001
00-0038611,C.Rodriguez,RB,18,PHI,1,1,65,1,18,0,0,0,15.3,14.3
00-0033106,J.Goff,QB,18,CHI,0,0,0,0,0,0,331,1,15.240000000000002,15.240000000000002
00-0036196,G.Davis,WR,18,NYJ,7,5,0,0,41,1,0,0,15.100000000000001,10.100000000000001
00-0037228,J.Warren,RB,18,BAL,5,5,66,0,33,0,0,0,14.9,9.9
00-0037837,C.Austin,WR,18,BAL,7,3,0,0,55,1,0,0,14.5,11.5
00-0038543,J.Smith-Njigba,WR,18,SF,8,6,0,0,84,0,0,0,14.4,8.4
00-0037744,T.McBride,TE,18,LA,8,7,0,0,65,0,0,0,13.5,6.5
00-0037240,J.Williams,WR,18,CHI,8,6,0,0,74,0,0,0,13.4,7.4
00-0038618,X.Hutchinson,WR,18,IND,9,5,0,0,84,0,0,0,13.4,8.4
00-0034855,B.Mayfield,QB,18,CAR,0,0,31,0,0,0,203,1,13.22,13.22
00-0037005,T.Tremble,TE,18,TB,4,3,0,0,38,1,0,0,12.8,9.8
00-0032764,D.Henry,RB,18,PIT,1,0,126,0,0,0,0,0,12.600000000000001,12.600000000000001
00-0039792,D.Walker,WR,18,PIT,2,2,0,0,46,1,0,0,12.600000000000001,10.600000000000001
00-0040124,T.McMillan,WR,18,TB,6,4,0,0,85,0,0,0,12.5,8.5
00-0040122,A.Jeanty,RB,18,KC,5,3,87,0,7,0,0,0,12.4,9.4
00-0040586,J.Blue,RB,18,NYG,0,0,64,1,0,0,0,0,12.4,12.4
00-0038400,T.McKee,QB,18,WAS,0,0,3,0,0,0,241,1,11.940000000000001,11.940000000000001
00-0036970,K.Pitts,TE,18,NO,9,6,0,0,58,0,0,0,11.8,5.800000000000001
00-0038115,D.Bellinger,TE,18,DAL,2,2,0,0,38,1,0,0,11.8,9.8
00-0039410,R.Flournoy,WR,18,NYG,7,5,0,0,68,0,0,0,11.8,6.800000000000001
00-0039880,M.Washington,WR,18,NE,4,3,22,0,6,1,0,0,11.8,8.8
00-0033280,C.McCaffrey,RB,18,SEA,7,6,23,0,34,0,0,0,11.7,5.7
00-0040277,J.Walker,WR,18,DET,3,2,0,0,36,1,0,0,11.6,9.6
00-0034383,D.Schultz,TE,18,IND,4,4,0,0,73,0,0,0,11.3,7.300000000000001
00-0037840,K.Williams,RB,18,ARI,5,3,60,0,21,0,0,0,11.1,8.1
00-0034860,D.Pettis,WR,18,ATL,5,5,0,0,60,0,0,0,11,6
00-0040021,P.Mafah,RB,18,NYG,2,2,18,1,11,0,0,0,10.9,8.9
00-0039361,B.Irving,RB,18,CAR,2,1,85,0,13,0,0,0,10.8,9.8
00-0033090,H.Henry,TE,18,MIA,5,5,0,0,56,0,0,0,10.600000000000001,5.6000000000000005
00-0030279,K.Allen,WR,18,DEN,13,7,0,0,36,0,0,0,10.6,3.6
00-0035250,D.Singletary,RB,18,DAL,0,0,26,1,0,0,0,0,10.6,10.6
00-0039732,B.Nix,QB,18,LAC,0,0,49,0,0,0,141,0,10.54,10.54
00-0035689,D.Knox,TE,18,NYJ,2,2,0,0,24,1,0,0,10.4,8.4
00-0038647,R.Bell,WR,18,ATL,4,2,0,0,23,1,0,0,10.3,8.3
00-0040130,J.Higgins,WR,18,IND,5,2,0,0,23,1,0,0,10.3,8.3
00-0037086,G.Calcaterra,TE,18,WAS,3,2,0,0,21,1,0,0,10.1,8.1
00-0035659,T.McLaurin,WR,18,PHI,4,4,0,0,57,0,0,0,9.7,5.7
00-0039032,T.Spears,RB,18,JAX,7,7,18,0,9,0,0,0,9.7,2.7
00-0038997,J.Downs,WR,18,HOU,4,4,-5,0,61,0,0,0,9.600000000000001,5.6000000000000005
00-0035261,T.Pollard,RB,18,JAX,3,3,48,0,17,0,0,0,9.5,6.5
00-0036332,J.Deguara,TE,18,LA,2,2,0,0,15,1,0,0,9.5,7.5
00-0034960,J.Meyers,WR,18,TEN,6,5,0,0,44,0,0,0,9.4,4.4
00-0035535,D.Slayton,WR,18,DAL,9,4,0,0,34,0,0,0,9.4,5.4
00-0035662,M.Brown,WR,18,LV,6,3,0,0,64,0,0,0,9.4,6.4
00-0037525,J.Mason,RB,18,GB,0,0,94,0,0,0,0,0,9.4,9.4
00-0036628,J.Bates,TE,18,PHI,2,2,0,0,13,1,0,0,9.3,7.3
00-0029604,K.Cousins,QB,18,NO,0,0,0,0,0,0,180,1,9.2,9.2
00-0040676,C.Ward,QB,18,JAX,0,0,11,1,0,0,52,0,9.18,9.18
00-0040398,B.Cook,QB,18,BUF,0,0,7,0,0,0,60,1,9.100000000000001,9.100000000000001
00-0039901,K.Coleman,WR,18,NYJ,4,2,0,0,49,0,0,0,8.9,6.9
00-0034869,S.Darnold,QB,18,SF,0,0,9,0,0,0,198,0,8.82,8.82
00-0034272,M.Valdes-Scantling,WR,18,BAL,7,5,0,0,34,0,0,0,8.4,3.4000000000000004
00-0040234,Q.Ewers,QB,18,NE,0,0,9,0,0,0,137,1,8.38,8.38
00-0037012,T.Lance,QB,18,DEN,0,0,69,0,0,0,136,0,8.34,8.34
00-0040719,B.Tuten,RB,18,TEN,0,0,23,1,0,0,0,0,8.3,8.3
00-0032464,K.Raymond,WR,18,CHI,3,3,0,0,52,0,0,0,8.2,5.2
00-0033526,S.Perine,RB,18,CLE,4,3,42,0,10,0,0,0,8.2,5.2
00-0036912,D.Smith,WR,18,WAS,4,3,0,0,52,0,0,0,8.2,5.2
00-0036894,P.Freiermuth,TE,18,BAL,5,3,0,0,51,0,0,0,8.100000000000001,5.1000000000000005
00-0040170,E.Ayomanor,WR,18,JAX,10,3,0,0,50,0,0,0,8,5
00-0039923,J.McCarthy,QB,18,GB,0,0,7,0,0,0,182,0,7.98,7.98
00-0033288,G.Kittle,TE,18,SEA,7,5,0,0,29,0,0,0,7.9,2.9000000000000004
00-0037291,J.Nailor,WR,18,GB,3,3,0,0,49,0,0,0,7.9,4.9
00-0039738,B.Corum,RB,18,ARI,1,1,59,0,10,0,0,0,7.9,6.9
00-0039893,B.Thomas,WR,18,TEN,5,3,0,0,49,0,0,0,7.9,4.9
00-0038933,D.Kincaid,TE,18,NYJ,3,3,0,0,48,0,0,0,7.800000000000001,4.800000000000001
00-0040078,B.Smith,RB,18,LV,4,2,56,0,2,0,0,0,7.800000000000001,5.800000000000001
00-0032918,C.Ham,FB,18,GB,1,1,1,1,6,0,0,0,7.7,6.7
00-0037231,K.Austin,WR,18,ATL,9,4,0,0,37,0,0,0,7.7,3.7
00-0039066,M.Mayer,TE,18,KC,5,3,0,0,47,0,0,0,7.7,4.7
00-0040128,T.Warren,TE,18,HOU,8,5,0,0,26,0,0,0,7.6,2.6
00-0033881,E.Engram,TE,18,LAC,4,3,0,0,45,0,0,0,7.5,4.5
00-0036259,J.Jennings,WR,18,SEA,6,4,0,0,35,0,0,0,7.5,3.5
00-0036590,Q.Morris,TE,18,TEN,1,1,0,0,5,1,0,0,7.5,6.5
00-0037304,Co.Heyward,TE,18,BAL,1,1,2,1,3,0,0,0,7.5,6.5
00-0040735,L.Burden,WR,18,DET,4,3,10,0,35,0,0,0,7.5,4.5
00-0039451,I.Williams,WR,18,BUF,7,5,0,0,24,0,0,0,7.4,2.4000000000000004
00-0040311,T.Wease,WR,18,NE,5,3,0,0,44,0,0,0,7.4,4.4
00-0030035,A.Thielen,WR,18,BAL,6,3,0,0,43,0,0,0,7.3,4.3
00-0031588,S.Diggs,WR,18,MIA,3,3,0,0,43,0,0,0,7.3,4.3
00-0038542,B.Robinson,RB,18,NO,3,3,33,0,10,0,0,0,7.3,4.3
00-0034959,A.Beck,RB,18,BUF,2,1,0,0,2,1,0,0,7.2,6.2
00-0036040,J.Johnson,TE,18,ATL,5,3,0,0,61,0,0,0,7.1000000000000005,4.1000000000000005
00-0040134,P.Bryant,WR,18,LAC,5,4,0,0,31,0,0,0,7.1,3.1
00-0036876,K.Granson,TE,18,WAS,5,4,0,0,30,0,0,0,7,3
00-0037741,J.Dotson,WR,18,WAS,8,3,0,0,40,0,0,0,7,4
00-0036924,M.Carter,RB,18,LA,3,3,18,0,21,0,0,0,6.9,3.9000000000000004
00-0038794,J.McLaughlin,RB,18,LAC,2,1,41,0,17,0,0,0,6.800000000000001,5.800000000000001
00-0040583,W.Marks,RB,18,IND,3,2,48,0,0,0,0,0,6.800000000000001,4.800000000000001
00-0036755,J.Patterson,RB,18,DEN,4,3,29,0,8,0,0,0,6.7,3.7
00-0038705,E.Demercado,RB,18,LA,1,1,29,0,28,0,0,0,6.7,5.7
00-0033923,K.Hunt,RB,18,LV,4,3,14,0,21,0,0,0,6.5,3.5
00-0035685,D.Montgomery,RB,18,CHI,1,1,42,0,13,0,0,0,6.5,5.5
00-0037276,T.Chandler,RB,18,GB,4,3,23,0,11,0,0,0,6.4,3.4000000000000004
00-0040162,D.Sampson,RB,18,CIN,3,2,32,0,12,0,0,0,6.4,4.4
00-0039603,B.Brooks,RB,18,IND,0,0,63,0,0,0,0,0,6.300000000000001,6.300000000000001
00-0040024,D.Cooper,WR,18,WAS,5,3,0,0,33,0,0,0,6.300000000000001,3.3000000000000003
00-0033357,T.Hill,TE,18,ATL,3,3,0,0,32,0,0,0,6.2,3.2
00-0037256,R.White,RB,18,CAR,2,2,23,0,18,0,0,0,6.1000000000000005,4.1000000000000005
00-0038685,C.Brooks,RB,18,MIN,0,0,61,0,0,0,0,0,6.1000000000000005,6.1000000000000005
00-0037252,G.Dulcich,TE,18,NE,4,3,0,0,31,0,0,0,6.1,3.1
00-0040363,K.Latu,TE,18,NYJ,3,3,0,0,31,0,0,0,6.1,3.1
00-0036637,N.Gray,TE,18,LV,5,3,0,0,30,0,0,0,6,3
00-0036223,J.Taylor,RB,18,HOU,2,2,26,0,13,0,0,0,5.9,3.9000000000000004
00-0040236,K.Monangai,RB,18,DET,1,1,14,0,15,0,0,0,5.9,4.9
00-0036275,D.Swift,RB,18,DET,2,1,40,0,8,0,0,0,5.800000000000001,4.800000000000001
00-0038797,E.Wilson,RB,18,MIN,1,1,44,0,4,0,0,0,5.800000000000001,4.800000000000001
00-0039041,E.Higgins,TE,18,LA,3,3,0,0,28,0,0,0,5.800000000000001,2.8000000000000003
00-0039920,M.Corley,WR,18,CIN,2,2,18,0,20,0,0,0,5.800000000000001,3.8000000000000003
00-0040705,C.Dike,WR,18,JAX,4,3,0,0,27,0,0,0,5.7,2.7
00-0036906,K.Herbert,RB,18,BUF,2,1,42,0,4,0,0,0,5.6000000000000005,4.6000000000000005
00-0036290,C.Kmet,TE,18,DET,3,2,0,0,16,0,0,0,5.6,3.6
00-0031408,M.Evans,WR,18,CAR,2,2,0,0,34,0,0,0,5.4,3.4000000000000004
00-0032775,D.Robinson,WR,18,SEA,4,3,0,0,24,0,0,0,5.4,2.4000000000000004
00-0038563,T.Tucker,WR,18,KC,6,2,4,0,30,0,0,0,5.4,3.4000000000000004
00-0039398,J.Milton,QB,18,NYG,0,0,43,0,0,0,73,0,5.22,5.22
00-0033217,M.Alie-Cox,TE,18,HOU,4,3,0,0,22,0,0,0,5.2,2.2
00-0037838,I.Likely,TE,18,PIT,2,2,0,0,32,0,0,0,5.2,3.2
00-0039342,X.Legette,WR,18,TB,4,3,0,0,22,0,0,0,5.2,2.2
00-0037834,B.Purdy,QB,18,SEA,0,0,21,0,0,0,127,0,5.18,5.18
00-0040668,S.Sanders,QB,18,CIN,0,0,26,0,0,0,111,0,5.040000000000001,5.040000000000001
00-0036309,D.Mooney,WR,18,NO,7,3,0,0,20,0,0,0,5,2
00-0037614,J.Metchie,WR,18,BUF,4,3,0,0,20,0,0,0,5,2
00-0039530,B.Spann-Ford,TE,18,NYG,3,2,0,0,30,0,0,0,5,3
00-0033908,C.Kupp,WR,18,SF,3,2,0,0,29,0,0,0,4.9,2.9000000000000004
00-0035249,J.Oliver,TE,18,GB,2,2,0,0,29,0,0,0,4.9,2.9000000000000004
00-0038621,D.Douglas,WR,18,MIA,3,2,0,0,29,0,0,0,4.9,2.9000000000000004
00-0036973,T.Etienne,RB,18,TEN,1,1,32,0,6,0,0,0,4.800000000000001,3.8000000000000003
00-0040556,C.Kiner,RB,18,LA,3,2,13,0,15,0,0,0,4.800000000000001,2.8000000000000003
00-0040727,T.Harris,WR,18,DEN,6,2,0,0,28,0,0,0,4.800000000000001,2.8000000000000003
00-0038579,A.O'Connell,QB,18,KC,0,0,7,0,0,0,102,0,4.78,4.78
00-0035631,D.Sample,TE,18,CLE,3,3,0,0,17,0,0,0,4.7,1.7000000000000002
00-0038840,B.Tremayne,WR,18,TB,2,2,0,0,27,0,0,0,4.7,2.7
00-0037085,T.Badie,RB,18,LAC,2,2,-2,0,28,0,0,0,4.6,2.6
00-0039884,T.Washington,WR,18,NE,3,2,0,0,26,0,0,0,4.6,2.6
00-0032104,A.Abdullah,RB,18,HOU,2,2,1,0,24,0,0,0,4.5,2.5
00-0040563,E.Chism,WR,18,MIA,1,1,0,0,35,0,0,0,4.5,3.5
00-0038608,K.Boutte,WR,18,MIA,4,2,0,0,24,0,0,0,4.4,2.4000000000000004
00-0040184,K.Lambert-Smith,WR,18,DEN,5,2,0,0,24,0,0,0,4.4,2.4000000000000004
00-0040189,O.Gadsden,TE,18,DEN,2,2,0,0,23,0,0,0,4.300000000000001,2.3000000000000003
00-0040466,R.Sanders,RB,18,CIN,1,1,26,0,7,0,0,0,4.300000000000001,3.3000000000000003
00-0040730,R.Harvey,RB,18,LAC,4,1,28,0,5,0,0,0,4.300000000000001,3.3000000000000003
00-0030506,T.Kelce,TE,18,LV,6,3,0,0,12,0,0,0,4.2,1.2000000000000002
00-0036407,J.Jeudy,WR,18,CIN,6,2,5,0,17,0,0,0,4.2,2.2
00-0035719,D.Samuel,WR,18,PHI,5,2,1,0,20,0,0,0,4.1,2.1
00-0037132,B.Covey,WR,18,WAS,4,2,0,0,20,0,0,0,4,2
00-0039874,J.Wright,RB,18,NE,2,2,23,0,17,0,0,0,4,2
00-0040406,Q.Skinner,WR,18,BUF,1,1,0,0,10,0,0,0,4,3
00-0036679,S.Buechele,QB,18,LV,0,0,4,0,0,0,88,0,3.92,3.92
00-0036555,C.Hubbard,RB,18,TB,2,2,10,0,7,0,0,0,3.7,1.7000000000000002
00-0038582,C.Tune,QB,18,MIN,0,0,23,0,0,0,34,0,3.66,3.66
00-0036187,R.Gilliam,FB,18,NYJ,1,1,4,0,22,0,0,0,3.6,2.6
00-0040388,J.Keeney-James,WR,18,MIN,2,2,0,0,15,0,0,0,3.5,1.5
00-0034753,M.Andrews,TE,18,PIT,3,2,0,0,14,0,0,0,3.4000000000000004,1.4000000000000001
00-0039793,A.Barner,TE,18,SF,3,2,0,0,14,0,0,0,3.4000000000000004,1.4000000000000001
00-0038979,C.Tillman,WR,18,CIN,2,1,0,0,23,0,0,0,3.3000000000000003,2.3000000000000003
