player_id,player_name,position,week,opponent,targets,receptions,rushing_yards,rushing_tds,receiving_yards,receiving_tds,passing_yards,passing_tds,fantasy_points_ppr,fantasy_points
00-0039739,R.Wilson,WR,8,GB,5,4,0,0,74,1,0,0,17.4,13.4
00-0039032,T.Spears,RB,8,IND,3,3,59,1,23,0,0,0,17.200000000000003,14.200000000000001
00-0033923,K.Hunt,RB,8,WAS,1,1,40,1,2,1,0,0,17.2,16.2
00-0033526,S.Perine,RB,8,NYJ,1,1,94,1,6,0,0,0,17,16
00-0040124,T.McMillan,WR,8,BUF,10,7,0,0,99,0,0,0,16.9,9.9
00-0023459,A.Rodgers,QB,8,GB,0,0,0,0,0,0,219,2,16.759999999999998,16.759999999999998
00-0035993,T.Huntley,QB,8,CHI,0,0,53,0,0,0,186,1,16.740000000000002,16.740000000000002
00-0035640,D.Metcalf,WR,8,GB,7,5,0,0,55,1,0,0,16.5,11.5
00-0038608,K.Boutte,WR,8,CLE,5,3,0,0,75,1,0,0,16.5,13.5
00-0040705,C.Dike,WR,8,IND,8,7,1,0,93,0,0,0,16.4,9.4
00-0033555,M.Hollins,WR,8,CLE,7,7,0,0,89,0,0,0,15.9,8.9
00-0036427,T.Johnson,WR,8,CIN,5,3,0,0,64,1,0,0,15.4,12.4
00-0036275,D.Swift,RB,8,BAL,2,2,45,1,26,0,0,0,15.100000000000001,13.100000000000001
00-0040583,W.Marks,RB,8,SF,4,4,62,0,49,0,0,0,15.100000000000001,11.100000000000001
00-0036970,K.Pitts,TE,8,MIA,9,9,0,0,59,0,0,0,14.9,5.9
00-0037247,G.Pickens,WR,8,DEN,9,7,0,0,78,0,0,0,14.8,7.800000000000001
00-0036358,C.Lamb,WR,8,DEN,10,7,2,0,74,0,0,0,14.600000000000001,7.6000000000000005
00-0037545,R.Shaheed,WR,8,TB,12,9,0,0,75,0,0,0,14.5,5.5
00-0035659,T.McLaurin,WR,8,KC,4,3,0,0,54,1,0,0,14.4,11.4
00-0036322,J.Jefferson,WR,8,LAC,11,7,0,0,74,0,0,0,14.4,7.4
00-0036912,D.Smith,WR,8,NYG,9,6,0,0,84,0,0,0,14.4,8.4
00-0040736,M.Taylor,TE,8,CIN,8,5,0,0,34,1,0,0,14.4,9.4
00-0033288,G.Kittle,TE,8,HOU,5,4,0,0,43,1,0,0,14.3,10.3
00-0036158,J.Dobbins,RB,8,DAL,2,2,111,0,10,0,0,0,14.100000000000001,12.100000000000001
00-0039064,Z.Flowers,WR,8,CHI,9,7,8,0,63,0,0,0,14.100000000000001,7.1000000000000005
00-0037239,C.Olave,WR,8,TB,12,8,-3,0,63,0,0,0,14,6
00-0033885,D.Njoku,TE,8,NE,5,4,0,0,37,1,0,0,13.7,9.7
00-0040198,O.Gordon,RB,8,ATL,1,1,46,0,20,1,0,0,13.600000000000001,12.600000000000001
00-0039880,M.Washington,WR,8,ATL,5,4,0,0,36,1,0,0,13.6,9.6
00-0035700,J.Jacobs,RB,8,PIT,3,3,33,1,12,0,0,0,13.5,10.5
00-0040130,J.Higgins,WR,8,SF,8,4,0,0,34,1,0,0,13.4,9.4
00-0038997,J.Downs,WR,8,TEN,3,3,0,0,39,1,0,0,12.9,9.9
00-0040676,C.Ward,QB,8,IND,0,0,4,0,0,0,259,1,12.76,12.76
00-0037666,J.Tolbert,WR,8,DEN,2,2,0,0,47,1,0,0,12.7,10.7
00-0038124,C.Watson,WR,8,PIT,4,4,0,0,85,0,0,0,12.5,8.5
00-0040134,P.Bryant,WR,8,DAL,4,2,0,0,40,1,0,0,12,10
00-0033955,J.McNichols,RB,8,KC,6,5,4,0,64,0,0,0,11.8,6.800000000000001
00-0039918,C.Williams,QB,8,BAL,0,0,24,0,0,0,285,0,11.8,11.8
00-0038797,E.Wilson,RB,8,PIT,4,3,61,0,26,0,0,0,11.700000000000001,8.700000000000001
00-0034827,D.Moore,WR,8,BAL,7,4,3,0,73,0,0,0,11.600000000000001,7.6000000000000005
00-0038994,J.Addison,WR,8,LAC,4,3,0,0,26,1,0,0,11.6,8.6
00-0040704,D.Gabriel,QB,8,NE,0,0,13,0,0,0,156,2,11.540000000000001,11.540000000000001
00-0036410,T.Higgins,WR,8,NYJ,2,1,0,0,44,1,0,0,11.4,10.4
00-0032268,M.Mariota,QB,8,KC,0,0,28,0,0,0,213,1,11.32,11.32
00-0040138,J.Noel,WR,8,SF,6,5,0,0,63,0,0,0,11.3,6.300000000000001
00-0037741,J.Dotson,WR,8,NYG,2,1,0,0,40,1,0,0,11,10
00-0034348,C.Sutton,WR,8,DAL,6,4,0,0,67,0,0,0,10.7,6.7
00-0031588,S.Diggs,WR,8,CLE,5,3,0,0,14,1,0,0,10.4,7.4
00-0038555,T.Bigsby,RB,8,NYG,0,0,104,0,0,0,0,0,10.4,10.4
00-0035208,O.Zaccheaus,WR,8,BAL,7,7,0,0,33,0,0,0,10.3,3.3000000000000003
00-0036040,J.Johnson,TE,8,TB,8,5,0,0,53,0,0,0,10.3,5.300000000000001
00-0039894,X.Worthy,WR,8,WAS,7,5,0,0,53,0,0,0,10.3,5.300000000000001
00-0040584,G.Helm,TE,8,IND,3,2,0,0,23,1,0,0,10.3,8.3
00-0038951,S.Tucker,RB,8,NO,0,0,42,1,0,0,0,0,10.2,10.2
00-0040715,C.Skattebo,RB,8,PHI,2,1,12,0,18,1,0,0,10,9
00-0033280,C.McCaffrey,RB,8,HOU,6,3,25,0,43,0,0,0,9.8,6.800000000000001
00-0036555,C.Hubbard,RB,8,BUF,1,0,34,1,0,0,0,0,9.4,9.4
00-0037263,T.Allgeier,RB,8,MIA,2,2,4,1,10,0,0,0,9.4,7.4
00-0037816,R.Doubs,WR,8,PIT,6,3,0,0,44,0,0,0,9.4,6.4
00-0037228,J.Warren,RB,8,GB,3,2,62,0,11,0,0,0,9.3,7.300000000000001
00-0037809,C.Okonkwo,TE,8,IND,5,4,0,0,53,0,0,0,9.3,5.300000000000001
00-0040128,T.Warren,TE,8,TEN,5,4,0,0,53,0,0,0,9.3,5.300000000000001
00-0040237,T.Johnson,WR,8,NO,6,5,0,0,43,0,0,0,9.3,4.3
00-0040170,E.Ayomanor,WR,8,IND,8,4,0,0,52,0,0,0,9.2,5.2
00-0034791,N.Chubb,RB,8,SF,2,2,56,0,13,0,0,0,8.9,6.9
00-0037664,A.Pierce,WR,8,TEN,5,2,0,0,69,0,0,0,8.9,6.9
00-0034419,B.Berrios,WR,8,SF,5,5,0,0,38,0,0,0,8.8,3.8000000000000003
00-0040727,T.Harris,WR,8,MIN,2,2,0,0,8,1,0,0,8.8,6.8
00-0039451,I.Williams,WR,8,CIN,4,3,25,0,31,0,0,0,8.600000000000001,5.6000000000000005
00-0036259,J.Jennings,WR,8,HOU,7,4,0,0,45,0,0,0,8.5,4.5
00-0030279,K.Allen,WR,8,MIN,5,4,0,0,44,0,0,0,8.4,4.4
00-0037256,R.White,RB,8,NO,2,2,35,0,26,0,0,0,8.100000000000001,6.1000000000000005
00-0038046,C.Kolar,TE,8,CHI,1,1,0,0,10,1,0,0,8,7
00-0038129,C.Otton,TE,8,NO,5,4,0,0,40,0,0,0,8,4
00-0040009,S.Williams,WR,8,PIT,1,1,1,0,8,1,0,0,7.9,6.9
00-0040162,D.Sampson,RB,8,NE,6,5,0,0,29,0,0,0,7.9,2.9000000000000004
00-0038117,W.Robinson,WR,8,PHI,4,3,0,0,48,0,0,0,7.800000000000001,4.800000000000001
00-0032950,C.Wentz,QB,8,LAC,0,0,0,0,0,0,144,1,7.76,7.76
00-0033090,H.Henry,TE,8,CLE,1,1,0,0,7,1,0,0,7.7,6.7
00-0033881,E.Engram,TE,8,DAL,4,4,0,0,36,0,0,0,7.6,3.6
00-0033307,K.Bourne,WR,8,HOU,4,3,0,0,44,0,0,0,7.4,4.4
00-0039384,T.Tracy,RB,8,PHI,3,2,39,0,14,0,0,0,7.300000000000001,5.300000000000001
00-0037112,J.Tonges,TE,8,HOU,1,1,0,0,2,1,0,0,7.2,6.2
00-0029604,K.Cousins,QB,8,MIA,0,0,2,0,0,0,173,0,7.12,7.12
00-0035644,N.Fant,TE,8,NYJ,3,3,0,0,41,0,0,0,7.1000000000000005,4.1000000000000005
00-0036550,R.Bateman,WR,8,CHI,4,2,0,0,51,0,0,0,7.1000000000000005,5.1000000000000005
00-0037837,C.Austin,WR,8,GB,6,4,0,0,28,0,0,0,6.800000000000001,2.8000000000000003
00-0040126,C.Loveland,TE,8,BAL,5,3,0,0,38,0,0,0,6.800000000000001,3.8000000000000003
00-0033077,D.Prescott,QB,8,DEN,0,0,31,0,0,0,188,0,6.620000000000001,6.620000000000001
00-0039491,J.Coker,WR,8,BUF,4,3,0,0,36,0,0,0,6.6,3.6
00-0033906,A.Kamara,RB,8,TB,2,2,21,0,24,0,0,0,6.5,4.5
00-0040129,E.Egbuka,WR,8,NO,9,3,0,0,35,0,0,0,6.5,3.5
00-0034753,M.Andrews,TE,8,CHI,3,3,0,0,34,0,0,0,6.4,3.4000000000000004
00-0039398,J.Milton,QB,8,DEN,0,0,0,0,0,0,58,1,6.32,6.32
00-0035261,T.Pollard,RB,8,IND,2,1,44,0,9,0,0,0,6.300000000000001,5.300000000000001
00-0034854,K.Hodge,WR,8,MIA,8,3,0,0,31,0,0,0,6.1,3.1
00-0039901,K.Coleman,WR,8,CAR,4,3,0,0,30,0,0,0,6,3
00-0036875,R.Stevenson,RB,8,CLE,2,1,34,0,15,0,0,0,5.9,4.9
00-0038465,M.Heath,WR,8,PIT,3,3,0,0,29,0,0,0,5.9,2.9000000000000004
00-0032392,A.Hooper,TE,8,CLE,2,2,0,0,38,0,0,0,5.800000000000001,3.8000000000000003
00-0037197,I.Pacheco,RB,8,WAS,0,0,58,0,0,0,0,0,5.800000000000001,5.800000000000001
00-0038542,B.Robinson,RB,8,MIA,3,3,25,0,23,0,0,0,5.800000000000001,2.8000000000000007
00-0038621,D.Douglas,WR,8,CLE,1,1,3,0,44,0,0,0,5.7,4.7
00-0030061,Z.Ertz,TE,8,KC,6,4,0,0,16,0,0,0,5.6,1.6
00-0040734,T.Henderson,RB,8,CLE,0,0,75,0,0,0,0,0,5.5,5.5
00-0036139,R.Dowdle,RB,8,BUF,0,0,54,0,0,0,0,0,5.4,5.4
00-0039355,L.McCaffrey,WR,8,KC,3,3,0,0,24,0,0,0,5.4,2.4000000000000004
00-0031236,B.Cooks,WR,8,TB,4,3,0,0,22,0,0,0,5.2,2.2
00-0039379,J.Thrash,WR,8,NE,3,2,0,0,31,0,0,0,5.1,3.1
00-0033293,A.Jones,RB,8,LAC,4,2,15,0,15,0,0,0,5,3
00-0039847,T.Johnson,TE,8,PHI,4,3,0,0,20,0,0,0,5,2
00-0033857,J.Smith-Schuster,WR,8,WAS,2,2,0,0,29,0,0,0,4.9,2.9000000000000004
00-0039356,J.Sanders,TE,8,BUF,3,3,0,0,19,0,0,0,4.9,1.9000000000000001
00-0040784,Q.Judkins,RB,8,NE,3,3,19,0,-2,0,0,0,4.7,1.7000000000000002
00-0035229,T.Hockenson,TE,8,LAC,3,2,0,0,26,0,0,0,4.6,2.6
00-0035535,D.Slayton,WR,8,PHI,5,2,0,0,26,0,0,0,4.6,2.6
00-0032775,D.Robinson,WR,8,HOU,3,2,0,0,5,0,0,0,4.5,2.5
00-0038547,L.Schoonmaker,TE,8,DEN,3,2,0,0,25,0,0,0,4.5,2.5
00-0034383,D.Schultz,TE,8,SF,3,2,0,0,24,0,0,0,4.4,2.4000000000000004
00-0038440,Z.Scott,RB,8,LAC,2,2,16,0,8,0,0,0,4.4,2.4000000000000004
00-0040743,T.Shough,QB,8,TB,0,0,12,0,0,0,128,0,4.32,4.32
00-0036637,N.Gray,TE,8,WAS,4,2,0,0,23,0,0,0,4.300000000000001,2.3000000000000003
00-0036894,P.Freiermuth,TE,8,GB,4,3,0,0,13,0,0,0,4.3,1.3
00-0038454,K.Mitchell,RB,8,CHI,0,0,43,0,0,0,0,0,4.3,4.3
00-0035719,D.Samuel,WR,8,KC,6,3,1,0,11,0,0,0,4.2,1.2000000000000002
00-0040202,D.Neal,RB,8,TB,3,3,0,0,11,0,0,0,4.1,1.1
00-0034855,B.Mayfield,QB,8,NO,0,0,0,0,0,0,152,0,4.08,4.08
00-0038728,J.Wayne,WR,8,SF,2,2,0,0,20,0,0,0,4,2
00-0035250,D.Singletary,RB,8,PHI,1,1,0,0,28,0,0,0,3.8000000000000003,2.8000000000000003
00-0039874,J.Wright,RB,8,ATL,1,1,28,0,0,0,0,0,3.8000000000000003,2.8000000000000003
00-0033858,J.Smith,TE,8,GB,3,2,0,0,17,0,0,0,3.7,1.7000000000000002
00-0039342,X.Legette,WR,8,BUF,3,2,0,0,17,0,0,0,3.7,1.7000000000000002
00-0036919,K.Gainwell,RB,8,GB,2,2,31,0,4,0,0,0,3.5,1.5
00-0039394,C.Washington,WR,8,MIA,1,1,0,0,25,0,0,0,3.5,2.5
00-0040194,J.Hawes,TE,8,CAR,3,2,0,0,15,0,0,0,3.5,1.5
00-0035359,D.Sills,WR,8,MIA,3,2,0,0,14,0,0,0,3.4000000000000004,1.4000000000000001
00-0037805,J.Ruckert,TE,8,CIN,1,1,0,0,24,0,0,0,3.4000000000000004,2.4000000000000004
00-0040667,M.Golden,WR,8,PIT,3,3,0,0,4,0,0,0,3.4,0.4
00-0038933,D.Kincaid,TE,8,CAR,3,1,0,0,23,0,0,0,3.3000000000000003,2.3000000000000003
00-0040582,A.Smith,WR,8,CIN,1,1,0,0,23,0,0,0,3.3000000000000003,2.3000000000000003
00-0036628,J.Bates,TE,8,KC,1,1,0,0,22,0,0,0,3.2,2.2
00-0039912,B.Sinnott,TE,8,KC,1,1,0,0,22,0,0,0,3.2,2.2
00-0038115,D.Bellinger,TE,8,PHI,1,1,0,0,21,0,0,0,3.1,2.1
00-0039920,M.Corley,WR,8,NE,0,0,31,0,0,0,0,0,3.1,3.1
00-0036755,J.Patterson,RB,8,MIN,0,0,30,0,0,0,0,0,3,3
00-0040586,J.Blue,RB,8,DEN,0,0,29,0,0,0,0,0,2.9000000000000004,2.9000000000000004
00-0036182,N.Westbrook-Ikhine,WR,8,ATL,3,1,0,0,18,0,0,0,2.8,1.8
00-0037838,I.Likely,TE,8,CHI,2,2,0,0,8,0,0,0,2.8,0.8
00-0040432,B.Collins,WR,8,PHI,2,1,0,0,18,0,0,0,2.8,1.8
00-0033854,D.Ogunbowale,RB,8,SF,1,1,9,0,8,0,0,0,2.7,1.7000000000000002
00-0039376,S.Rattler,QB,8,TB,0,0,12,0,0,0,136,0,2.6400000000000006,2.6400000000000006
00-0037348,T.Conner,TE,8,ATL,2,2,0,0,6,0,0,0,2.6,0.6000000000000001
00-0035689,D.Knox,TE,8,CAR,1,1,0,0,15,0,0,0,2.5,1.5
00-0040242,J.Croskey-Merritt,RB,8,KC,1,0,25,0,0,0,0,0,2.5,2.5
00-0030564,D.Hopkins,WR,8,CHI,1,1,0,0,14,0,0,0,2.4000000000000004,1.4000000000000001
00-0036980,E.Moore,WR,8,CAR,4,1,0,0,14,0,0,0,2.4000000000000004,1.4000000000000001
00-0040236,K.Monangai,RB,8,BAL,0,0,24,0,0,0,0,0,2.4000000000000004,2.4000000000000004
00-0036862,B.Skowronek,WR,8,GB,1,1,0,0,13,0,0,0,2.3,1.3
00-0033357,T.Hill,TE,8,TB,1,1,6,0,6,0,0,0,2.2,1.2000000000000002
00-0036309,D.Mooney,WR,8,MIA,4,1,0,0,11,0,0,0,2.1,1.1
00-0039424,D.Vele,WR,8,TB,5,1,0,0,10,0,0,0,2,1
