player_id,player_name,position,week,opponent,targets,receptions,rushing_yards,rushing_tds,receiving_yards,receiving_tds,passing_yards,passing_tds,fantasy_points_ppr,fantasy_points
00-0036970,K.Pitts,TE,15,TB,12,11,0,0,166,3,0,0,45.6,34.6
00-0036971,T.Lawrence,QB,15,NYJ,0,0,51,1,0,0,330,5,44.300000000000004,44.300000000000004
00-0036963,A.St. Brown,WR,15,LA,18,13,0,0,164,2,0,0,41.400000000000006,28.400000000000002
00-0037744,T.McBride,TE,15,HOU,13,12,0,0,134,2,0,0,37.4,25.4
00-0036973,T.Etienne,RB,15,NYJ,4,3,32,0,73,3,0,0,31.5,28.5
00-0037248,J.Cook,RB,15,NE,3,2,107,2,4,1,0,0,31.1,29.1
00-0040734,T.Henderson,RB,15,BUF,3,2,148,2,13,0,0,0,30.1,28.1
00-0038542,B.Robinson,RB,15,TB,11,8,93,1,82,0,0,0,29.5,21.5
00-0039732,B.Nix,QB,15,GB,0,0,10,0,0,0,302,4,29.08,29.08
00-0039075,P.Nacua,WR,15,DET,11,9,8,0,181,0,0,0,27.900000000000002,18.900000000000002
00-0029604,K.Cousins,QB,15,TB,0,0,0,0,0,0,373,3,26.92,26.92
00-0037240,J.Williams,WR,15,LA,9,7,0,0,134,1,0,0,26.4,19.4
00-0037834,B.Purdy,QB,15,TEN,0,0,44,0,0,0,295,3,26.200000000000003,26.200000000000003
00-0031610,D.Waller,TE,15,PIT,8,7,0,0,66,2,0,0,25.6,18.6
00-0033106,J.Goff,QB,15,LA,0,0,0,0,0,0,338,3,25.52,25.52
00-0034351,D.Goedert,TE,15,LV,7,6,0,0,70,2,0,0,25,19
00-0039384,T.Tracy,RB,15,WAS,3,3,70,1,27,1,0,0,24.700000000000003,21.700000000000003
00-0034857,J.Allen,QB,15,NE,0,0,48,0,0,0,193,3,24.52,24.52
00-0036244,C.Parkinson,TE,15,DET,7,5,0,0,75,2,0,0,24.5,19.5
00-0034348,C.Sutton,WR,15,GB,10,7,0,0,113,1,0,0,24.3,17.3
00-0036554,N.Collins,WR,15,ARI,4,3,0,0,85,2,0,0,23.5,20.5
00-0039923,J.McCarthy,QB,15,DAL,0,0,15,1,0,0,250,2,23.5,23.5
00-0039163,C.Stroud,QB,15,ARI,0,0,10,0,0,0,260,3,23.4,23.4
00-0035700,J.Jacobs,RB,15,DEN,3,2,73,1,19,1,0,0,23.200000000000003,21.200000000000003
00-0036900,J.Chase,WR,15,BAL,16,10,0,0,132,0,0,0,23.200000000000003,13.200000000000001
00-0034827,D.Moore,WR,15,CLE,5,4,0,0,69,2,0,0,22.9,18.9
00-0036389,J.Hurts,QB,15,LV,0,0,39,0,0,0,175,3,22.9,22.9
00-0033288,G.Kittle,TE,15,TEN,9,8,0,0,88,1,0,0,22.8,14.8
00-0036275,D.Swift,RB,15,CLE,1,1,98,2,-2,0,0,0,22.6,21.6
00-0040691,J.Dart,QB,15,WAS,0,0,63,0,0,0,246,2,22.14,22.14
00-0037840,K.Williams,RB,15,DET,1,1,78,2,10,0,0,0,21.8,20.8
00-0034383,D.Schultz,TE,15,ARI,9,8,0,0,76,1,0,0,21.6,13.600000000000001
00-0026498,M.Stafford,QB,15,DET,0,0,2,0,0,0,368,2,20.919999999999998,20.919999999999998
00-0039868,T.Franklin,WR,15,GB,6,6,3,0,85,1,0,0,20.8,14.8
00-0033119,J.Brissett,QB,15,HOU,0,0,6,0,0,0,249,3,20.560000000000002,20.560000000000002
00-0037239,C.Olave,WR,15,CAR,9,6,0,0,85,1,0,0,20.5,14.5
