player_id,player_name,position,week,opponent,targets,receptions,rushing_yards,rushing_tds,receiving_yards,receiving_tds,passing_yards,passing_tds,fantasy_points_ppr,fantasy_points
00-0034857,J.Allen,QB,14,CIN,0,0,78,1,0,0,251,3,37.84,37.84
00-0038559,M.Wilson,WR,14,LA,16,11,0,0,142,2,0,0,37.2,26.200000000000003
00-0039139,J.Gibbs,RB,14,DAL,7,7,43,3,77,0,0,0,37,30
00-0039075,P.Nacua,WR,14,ARI,11,7,0,0,167,2,0,0,35.7,28.7
00-0040668,S.Sanders,QB,14,TEN,0,0,29,1,0,0,364,3,33.46,33.46
00-0035261,T.Pollard,RB,14,CLE,0,0,161,2,0,0,0,0,28.1,28.1
00-0038543,J.Smith-Njigba,WR,14,ATL,10,7,-1,0,92,2,0,0,28.1,21.1
00-0036410,T.Higgins,WR,14,BUF,11,6,0,0,92,2,0,0,27.200000000000003,21.200000000000003
00-0039410,R.Flournoy,WR,14,DET,13,9,0,0,115,1,0,0,26.5,17.5
00-0039738,B.Corum,RB,14,ARI,1,1,128,2,3,0,0,0,26.1,25.1
00-0040663,H.Fannin,TE,14,TEN,11,8,0,0,114,1,0,0,25.4,17.4
00-0038124,C.Watson,WR,14,CHI,4,4,0,0,89,2,0,0,24.9,20.9
00-0036442,J.Burrow,QB,14,BUF,0,0,0,0,0,0,284,4,23.36,23.36
00-0026498,M.Stafford,QB,14,ARI,0,0,0,0,0,0,281,3,23.240000000000002,23.240000000000002
00-0034869,S.Darnold,QB,14,ATL,0,0,23,0,0,0,249,3,22.26,22.26
00-0040730,R.Harvey,RB,14,LV,6,6,75,1,25,0,0,0,22,16
00-0035640,D.Metcalf,WR,14,BAL,12,7,0,0,148,0,0,0,21.8,14.8
00-0023459,A.Rodgers,QB,14,BAL,1,1,0,1,-9,0,284,1,21.46,20.46
00-0040743,T.Shough,QB,14,TB,0,0,55,2,0,0,144,0,21.259999999999998,21.259999999999998
00-0036973,T.Etienne,RB,14,IND,1,1,74,2,8,0,0,0,21.200000000000003,20.200000000000003
00-0034796,L.Jackson,QB,14,PIT,0,0,43,1,0,0,219,1,21.06,21.06
00-0034829,M.Gesicki,TE,14,BUF,6,6,0,0,86,1,0,0,20.6,14.6
00-0039064,Z.Flowers,WR,14,PIT,11,8,2,0,124,0,0,0,20.6,12.600000000000001
00-0039923,J.McCarthy,QB,14,WAS,0,0,19,0,0,0,163,3,20.419999999999998,20.419999999999998
00-0036971,T.Lawrence,QB,14,IND,0,0,16,0,0,0,244,2,19.36,19.36
00-0036264,J.Love,QB,14,CHI,0,0,-1,0,0,0,234,3,19.259999999999998,19.259999999999998
00-0033119,J.Brissett,QB,14,LA,0,0,22,0,0,0,271,2,19.04,19.04
00-0033375,T.Patrick,WR,14,IND,6,5,0,0,78,1,0,0,18.8,13.8
00-0038597,C.Brown,RB,14,BUF,4,3,23,1,12,1,0,0,18.5,15.5
00-0033077,D.Prescott,QB,14,DET,0,0,14,0,0,0,376,1,18.439999999999998,18.439999999999998
00-0034844,S.Barkley,RB,14,LAC,2,0,122,1,0,0,0,0,18.200000000000003,18.200000000000003
00-0036358,C.Lamb,WR,14,DET,8,6,0,0,121,0,0,0,18.1,12.100000000000001
00-0036613,J.Waddle,WR,14,NYJ,7,5,21,0,50,1,0,0,18.1,13.100000000000001
00-0037840,K.Williams,RB,14,ARI,2,2,84,1,13,0,0,0,17.700000000000003,15.700000000000001
00-0039040,D.Achane,RB,14,NYJ,1,1,92,1,13,0,0,0,17.5,16.5
00-0035689,D.Knox,TE,14,CIN,7,6,0,0,93,0,0,0,17.3,11.3
00-0037240,J.Williams,WR,14,DAL,9,7,7,0,96,0,0,0,17.3,10.3
00-0035700,J.Jacobs,RB,14,CHI,2,2,86,1,6,0,0,0,17.200000000000003,15.200000000000001
00-0036252,M.Pittman,WR,14,JAX,12,9,0,0,79,0,0,0,16.9,7.9
00-0039874,J.Wright,RB,14,NYJ,3,0,107,1,0,0,0,0,16.700000000000003,16.700000000000003
00-0037545,R.Shaheed,WR,14,ATL,5,4,0,0,67,0,0,0,16.7,12.7
