player_id,player_name,position,week,opponent,targets,receptions,rushing_yards,rushing_tds,receiving_yards,receiving_tds,passing_yards,passing_tds,fantasy_points_ppr,fantasy_points
00-0040237,T.Johnson,WR,10,NE,5,4,0,0,42,2,0,0,20.2,16.2
00-0040704,D.Gabriel,QB,10,NYJ,0,0,54,0,0,0,167,2,20.08,20.08
00-0036407,J.Jeudy,WR,10,NYJ,12,6,0,0,78,1,0,0,19.8,13.8
00-0035700,J.Jacobs,RB,10,PHI,6,5,74,1,33,0,0,0,19.700000000000003,14.700000000000003
00-0031381,D.Adams,WR,10,SF,8,6,0,0,77,1,0,0,19.7,13.7
00-0038120,B.Hall,RB,10,CLE,1,1,83,0,42,1,0,0,19.5,18.5
00-0033119,J.Brissett,QB,10,SEA,0,0,31,0,0,0,258,2,19.42,19.42
00-0036613,J.Waddle,WR,10,BUF,7,5,0,0,84,1,0,0,19.4,14.4
00-0034857,J.Allen,QB,10,MIA,0,0,31,0,0,0,306,2,19.340000000000003,19.340000000000003
00-0036040,J.Johnson,TE,10,CAR,4,4,0,0,92,1,0,0,19.200000000000003,15.200000000000001
00-0040743,T.Shough,QB,10,CAR,0,0,-3,0,0,0,282,2,18.98,18.98
00-0032268,M.Mariota,QB,10,DET,0,0,22,0,0,0,213,2,18.72,18.72
00-0037664,A.Pierce,WR,10,ATL,7,4,0,0,84,1,0,0,18.4,14.4
00-0034383,D.Schultz,TE,10,JAX,11,7,0,0,53,1,0,0,18.3,11.3
00-0039851,D.Maye,QB,10,TB,0,0,13,0,0,0,270,2,18.1,18.1
00-0038606,P.Washington,WR,10,HOU,7,3,-4,0,33,1,0,0,17.9,14.9
00-0040128,T.Warren,TE,10,ATL,10,8,0,0,99,0,0,0,17.9,9.9
00-0039391,K.Vidal,RB,10,PIT,1,1,95,1,13,0,0,0,17.8,16.8
00-0037263,T.Allgeier,RB,10,IND,0,0,57,2,0,0,0,0,17.7,17.7
00-0033280,C.McCaffrey,RB,10,LA,10,8,30,0,66,0,0,0,17.6,9.600000000000001
00-0039075,P.Nacua,WR,10,SF,6,5,0,0,64,1,0,0,17.4,12.4
00-0038129,C.Otton,TE,10,NE,12,9,0,0,82,0,0,0,17.200000000000003,8.200000000000001
00-0036259,J.Jennings,WR,10,LA,9,6,0,0,71,1,0,0,17.1,11.100000000000001
00-0036912,D.Smith,WR,10,GB,7,4,0,0,69,1,0,0,16.9,12.9
00-0036963,A.St. Brown,WR,10,WAS,8,5,0,0,58,1,0,0,16.8,11.8
00-0034796,L.Jackson,QB,10,MIN,0,0,36,0,0,0,176,1,16.64,16.64
00-0033555,M.Hollins,WR,10,TB,10,6,0,0,106,0,0,0,16.6,10.600000000000001
00-0040583,W.Marks,RB,10,JAX,3,2,63,1,18,0,0,0,16.1,14.1
00-0033293,A.Jones,RB,10,BAL,6,3,47,1,22,0,0,0,15.9,12.9
00-0036973,T.Etienne,RB,10,HOU,4,2,58,1,19,0,0,0,15.7,13.7
00-0031588,S.Diggs,WR,10,TB,8,5,0,0,46,1,0,0,15.600000000000001,10.600000000000001
00-0035710,D.Jones,QB,10,ATL,0,0,53,0,0,0,255,1,15.5,15.5
00-0036139,R.Dowdle,RB,10,NO,3,3,53,1,10,0,0,0,15.3,12.3
00-0040122,A.Jeanty,RB,10,DEN,5,3,60,1,3,0,0,0,15.3,12.3
00-0040130,J.Higgins,WR,10,JAX,7,5,0,0,42,1,0,0,15.2,10.2
00-0039868,T.Franklin,WR,10,LV,9,5,0,0,40,1,0,0,15,10
00-0036275,D.Swift,RB,10,NYG,8,5,80,0,18,0,0,0,14.8,9.8
00-0039923,J.McCarthy,QB,10,BAL,0,0,48,0,0,0,248,1,14.72,14.72
00-0036355,J.Herbert,QB,10,PIT,0,0,19,0,0,0,220,1,14.700000000000001,14.700000000000001
00-0033906,A.Kamara,RB,10,CAR,3,3,83,0,32,0,0,0,14.5,11.5
00-0039847,T.Johnson,TE,10,CHI,8,7,0,0,75,0,0,0,14.5,7.5
00-0039165,Z.Charbonnet,RB,10,ARI,0,0,83,1,0,0,0,0,14.3,14.3
00-0039849,M.Harrison,WR,10,SEA,12,3,0,0,33,1,0,0,14.3,11.3
00-0040131,K.Williams,WR,10,TB,2,1,0,0,72,1,0,0,14.2,13.2
00-0036244,C.Parkinson,TE,10,SF,5,4,0,0,41,1,0,0,14.100000000000001,10.100000000000001
00-0039901,K.Coleman,WR,10,MIA,8,3,0,0,46,1,0,0,13.600000000000001,10.600000000000001
00-0038705,E.Demercado,RB,10,SEA,4,3,64,0,40,0,0,0,13.4,10.4
00-0034844,S.Barkley,RB,10,GB,3,3,60,0,41,0,0,0,13.100000000000001,10.100000000000001
00-0035535,D.Slayton,WR,10,CHI,4,4,0,0,89,0,0,0,12.9,8.9
00-0035719,D.Samuel,WR,10,DET,5,4,0,0,29,1,0,0,12.9,8.9
00-0037261,K.Shakir,WR,10,MIA,9,7,0,0,58,0,0,0,12.8,5.800000000000001
00-0038117,W.Robinson,WR,10,CHI,11,6,0,0,62,0,0,0,12.2,6.2
00-0039064,Z.Flowers,WR,10,MIN,6,4,6,0,75,0,0,0,12.1,8.1
00-0036389,J.Hurts,QB,10,GB,0,0,27,0,0,0,183,1,12.02,12.02
00-0037746,B.Robinson,RB,10,LA,1,1,41,1,4,0,0,0,11.5,10.5
00-0039739,R.Wilson,WR,10,LAC,3,2,0,0,35,1,0,0,11.5,9.5
00-0032764,D.Henry,RB,10,MIN,3,3,75,0,9,0,0,0,11.4,8.4
00-0037228,J.Warren,RB,10,LAC,2,2,70,0,21,0,0,0,11.1,9.1
00-0040124,T.McMillan,WR,10,NO,8,5,0,0,60,0,0,0,11,6
00-0039917,M.Penix,QB,10,IND,0,0,-1,0,0,0,177,1,10.98,10.98
00-0036212,T.Tagovailoa,QB,10,BUF,0,0,-1,0,0,0,173,2,10.82,10.82
00-0038542,B.Robinson,RB,10,IND,2,2,84,0,4,0,0,0,10.8,8.8
00-0037248,J.Cook,RB,10,MIA,5,5,53,0,24,0,0,0,10.7,5.7
00-0040784,Q.Judkins,RB,10,NYJ,3,2,75,0,10,0,0,0,10.5,8.5
00-0034753,M.Andrews,TE,10,MIN,5,3,0,0,14,1,0,0,10.4,7.4
00-0037256,R.White,RB,10,NE,5,5,38,0,16,0,0,0,10.4,5.4
00-0035250,D.Singletary,RB,10,CHI,3,3,20,0,53,0,0,0,10.3,7.300000000000001
00-0039065,S.LaPorta,TE,10,WAS,5,5,0,0,53,0,0,0,10.3,5.300000000000001
00-0035685,D.Montgomery,RB,10,WAS,1,1,71,0,0,0,0,0,10.100000000000001,9.100000000000001
00-0033885,D.Njoku,TE,10,NYJ,2,2,0,0,21,1,0,0,10.1,8.1
00-0032464,K.Raymond,WR,10,WAS,4,4,10,0,49,0,0,0,9.9,5.9
00-0036971,T.Lawrence,QB,10,HOU,0,0,35,0,0,0,158,1,9.82,9.82
00-0040194,J.Hawes,TE,10,MIA,2,1,0,0,26,1,0,0,9.6,8.6
00-0036887,L.Farrell,TE,10,LA,2,2,0,0,15,1,0,0,9.5,7.5
00-0040126,C.Loveland,TE,10,NYG,4,4,0,0,55,0,0,0,9.5,5.5
00-0030061,Z.Ertz,TE,10,DET,5,4,0,0,54,0,0,0,9.4,5.4
00-0032211,T.Lockett,WR,10,DEN,6,5,0,0,44,0,0,0,9.4,4.4
00-0033908,C.Kupp,WR,10,ARI,2,2,0,0,74,0,0,0,9.4,7.4
00-0036158,J.Dobbins,RB,10,LV,1,1,77,0,7,0,0,0,9.4,8.4
00-0039880,M.Washington,WR,10,BUF,3,2,4,0,9,1,0,0,9.3,7.3
00-0038544,Q.Johnston,WR,10,PIT,10,5,0,0,42,0,0,0,9.2,4.2
00-0039299,G.Holani,RB,10,ARI,0,0,31,1,0,0,0,0,9.1,9.1
00-0037742,T.Burks,WR,10,DET,3,3,0,0,58,0,0,0,8.8,5.800000000000001
00-0039074,D.Allen,TE,10,SF,2,2,0,0,8,1,0,0,8.8,6.8
00-0040236,K.Monangai,RB,10,NYG,1,0,28,1,0,0,0,0,8.8,8.8
00-0040663,H.Fannin,TE,10,NYJ,7,4,0,0,44,0,0,0,8.4,4.4
00-0034351,D.Goedert,TE,10,GB,6,4,0,0,43,0,0,0,8.3,4.3
00-0034975,J.Hill,RB,10,MIN,2,1,1,1,12,0,0,0,8.3,7.3
00-0039356,J.Sanders,TE,10,NO,5,5,0,0,32,0,0,0,8.2,3.2
00-0039384,T.Tracy,RB,10,CHI,2,1,71,0,0,0,0,0,8.100000000000001,7.1000000000000005
00-0040735,L.Burden,WR,10,NYG,3,3,0,0,51,0,0,0,8.100000000000001,5.1000000000000005
00-0038134,K.Walker,RB,10,ARI,1,1,67,0,3,0,0,0,8,7
00-0036264,J.Love,QB,10,PHI,0,0,28,0,0,0,176,0,7.84,7.84
00-0038393,D.Wicks,WR,10,PHI,8,4,0,0,38,0,0,0,7.800000000000001,3.8000000000000003
00-0036322,J.Jefferson,WR,10,BAL,12,4,0,0,37,0,0,0,7.7,3.7
00-0038611,C.Rodriguez,RB,10,DET,0,0,16,1,0,0,0,0,7.6,7.6
00-0040138,J.Noel,WR,10,JAX,4,4,0,0,35,0,0,0,7.5,3.5
00-0038559,Mi.Wilson,WR,10,SEA,7,4,0,0,34,0,0,0,7.4,3.4000000000000004
00-0039451,I.Williams,WR,10,CLE,1,1,0,0,4,0,0,0,7.4,6.4
00-0039912,B.Sinnott,TE,10,DET,1,1,0,0,4,1,0,0,7.4,6.4
00-0034960,J.Meyers,WR,10,HOU,3,3,0,0,41,0,0,0,7.1000000000000005,4.1000000000000005
00-0036945,J.Fields,QB,10,CLE,0,0,28,0,0,0,54,1,6.960000000000001,6.960000000000001
00-0035689,D.Knox,TE,10,MIA,4,3,0,0,37,0,0,0,6.7,3.7
00-0035640,D.Metcalf,WR,10,LAC,7,3,0,0,35,0,0,0,6.5,3.5
00-0038124,C.Watson,WR,10,PHI,4,2,0,0,45,0,0,0,6.5,4.5
00-0038994,J.Addison,WR,10,BAL,11,3,0,0,35,0,0,0,6.5,3.5
00-0023459,A.Rodgers,QB,10,LAC,0,0,0,0,0,0,161,1,6.440000000000001,6.440000000000001
00-0032775,D.Robinson,WR,10,LA,4,3,0,0,34,0,0,0,6.4,3.4000000000000004
00-0033110,T.Higbee,TE,10,SF,3,3,0,0,33,0,0,0,6.300000000000001,3.3000000000000003
00-0036894,P.Freiermuth,TE,10,LAC,3,3,0,0,33,0,0,0,6.300000000000001,3.3000000000000003
00-0034791,N.Chubb,RB,10,JAX,1,1,47,0,5,0,0,0,6.2,5.2
00-0035500,G.Dortch,WR,10,SEA,0,0,2,1,0,0,0,0,6.2,6.2
00-0038951,S.Tucker,RB,10,NE,2,1,53,0,-2,0,0,0,6.1000000000000005,5.1000000000000005
00-0032385,S.Shepard,WR,10,NE,4,3,11,0,20,0,0,0,6.1,3.1
00-0040202,D.Neal,RB,10,CAR,3,3,22,0,9,0,0,0,6.1,3.1
00-0036842,K.Nwangwu,RB,10,CLE,0,0,0,0,0,0,0,0,6,6
00-0036970,K.Pitts,TE,10,IND,5,2,0,0,38,0,0,0,5.800000000000001,3.8000000000000003
00-0039732,B.Nix,QB,10,LV,0,0,-2,0,0,0,150,1,5.8,5.8
00-0038933,D.Kincaid,TE,10,MIA,3,2,0,0,37,0,0,0,5.7,3.7
00-0039738,B.Corum,RB,10,SF,0,0,56,0,0,0,0,0,5.6000000000000005,5.6000000000000005
00-0038563,T.Tucker,WR,10,DEN,3,2,7,0,28,0,0,0,5.5,3.5
00-0034348,C.Sutton,WR,10,LV,4,3,0,0,24,0,0,0,5.4,2.4000000000000004
00-0038621,D.Douglas,WR,10,TB,2,2,0,0,34,0,0,0,5.4,3.4000000000000004
00-0039746,W.Shipley,RB,10,GB,2,2,17,0,17,0,0,0,5.4,3.4000000000000004
00-0036841,A.Trammell,WR,10,HOU,3,2,0,0,33,0,0,0,5.300000000000001,3.3000000000000003
00-0039144,L.Musgrave,TE,10,PHI,3,3,0,0,23,0,0,0,5.300000000000001,2.3000000000000003
00-0040134,P.Bryant,WR,10,LV,2,1,0,0,43,0,0,0,5.3,4.3
00-0039066,M.Mayer,TE,10,DEN,4,3,0,0,22,0,0,0,5.2,2.2
00-0040164,J.Lane,WR,10,DET,1,1,0,0,41,0,0,0,5.1000000000000005,4.1000000000000005
00-0039491,J.Coker,WR,10,NO,4,3,0,0,21,0,0,0,5.1,2.1
00-0034869,S.Darnold,QB,10,ARI,0,0,-2,0,0,0,178,1,4.920000000000002,4.920000000000002
00-0037091,B.Melton,CB,10,PHI,5,2,0,0,28,0,0,0,4.800000000000001,2.8000000000000003
00-0035537,Ty.Johnson,RB,10,MIA,2,2,2,0,24,0,0,0,4.6,2.6
00-0030565,G.Smith,QB,10,DEN,0,0,7,0,0,0,143,0,4.42,4.42
00-0037157,Z.Knight,RB,10,SEA,4,1,28,0,5,0,0,0,4.300000000000001,3.3000000000000003
00-0040189,O.Gadsden,TE,10,PIT,6,3,0,0,13,0,0,0,4.3,1.3
00-0040737,T.Ferguson,TE,10,SF,4,1,0,0,32,0,0,0,4.2,3.2
00-0037525,J.Mason,RB,10,BAL,1,1,25,0,6,0,0,0,4.1,3.1
00-0036550,R.Bateman,WR,10,MIN,2,1,0,0,10,0,0,0,4,3
00-0030279,K.Allen,WR,10,PIT,5,2,0,0,19,0,0,0,3.9000000000000004,1.9000000000000001
00-0033955,J.McNichols,RB,10,DET,1,1,25,0,4,0,0,0,3.9000000000000004,2.9000000000000004
00-0036252,M.Pittman,WR,10,ATL,2,2,0,0,19,0,0,0,3.9000000000000004,1.9000000000000001
00-0039041,E.Higgins,TE,10,SEA,3,2,0,0,19,0,0,0,3.9000000000000004,1.9000000000000001
00-0040730,R.Harvey,RB,10,LV,3,2,9,0,9,0,0,0,3.8,1.8
00-0037838,I.Likely,TE,10,MIN,5,2,0,0,17,0,0,0,3.7,1.7000000000000002
00-0039338,B.Bowers,TE,10,DEN,3,1,-4,0,31,0,0,0,3.7,2.7
00-0030035,A.Thielen,WR,10,BAL,3,2,0,0,16,0,0,0,3.6,1.6
00-0030564,D.Hopkins,WR,10,MIN,3,2,0,0,16,0,0,0,3.6,1.6
00-0034981,F.Moreau,TE,10,CAR,3,2,0,0,16,0,0,0,3.6,1.6
00-0037837,C.Austin,WR,10,LAC,7,2,0,0,14,0,0,0,3.4000000000000004,1.4000000000000001
00-0038679,T.Shavers,WR,10,MIA,1,1,0,0,24,0,0,0,3.4000000000000004,2.4000000000000004
00-0037545,R.Shaheed,WR,10,ARI,1,1,20,0,3,0,0,0,3.3000000000000003,2.3000000000000003
00-0038046,C.Kolar,TE,10,MIN,2,1,0,0,23,0,0,0,3.3000000000000003,2.3000000000000003
00-0035676,A.Brown,WR,10,GB,3,2,0,0,13,0,0,0,3.3,1.3
00-0033881,E.Engram,TE,10,LV,5,2,0,0,12,0,0,0,3.2,1.2000000000000002
00-0037252,G.Dulcich,TE,10,BUF,4,1,0,0,22,0,0,0,3.2,2.2
00-0039920,M.Corley,WR,10,NYJ,1,0,32,0,0,0,0,0,3.2,3.2
00-0033246,J.Mundt,TE,10,HOU,2,1,0,0,21,0,0,0,3.1,2.1
00-0033282,C.Samuel,WR,10,MIA,1,1,0,0,21,0,0,0,3.1,2.1
00-0038454,K.Mitchell,RB,10,MIN,0,0,31,0,0,0,0,0,3.1,3.1
00-0038979,C.Tillman,WR,10,NYJ,4,2,0,0,11,0,0,0,3.1,1.1
00-0029263,R.Wilson,QB,10,CHI,0,0,12,0,0,0,45,0,3,3
00-0040242,J.Croskey-Merritt,RB,10,DET,0,0,30,0,0,0,0,0,3,3
00-0033307,K.Bourne,WR,10,LA,1,1,0,0,19,0,0,0,2.9000000000000004,1.9000000000000001
00-0029892,K.Juszczyk,FB,10,LA,2,2,0,0,8,0,0,0,2.8,0.8
00-0035229,T.Hockenson,TE,10,BAL,2,2,0,0,8,0,0,0,2.8,0.8
00-0036980,E.Moore,WR,10,MIA,2,2,-1,0,9,0,0,0,2.8,0.8
00-0038090,S.Moore,WR,10,LA,1,1,0,0,18,0,0,0,2.8,1.8
00-0032688,R.Chosen,WR,10,DET,4,1,0,0,17,0,0,0,2.7,1.7000000000000002
00-0036309,D.Mooney,WR,10,IND,8,1,0,0,17,0,0,0,2.7,1.7000000000000002
00-0031687,R.Mostert,RB,10,DEN,1,1,4,0,11,0,0,0,2.5,1.5
00-0036555,C.Hubbard,RB,10,NO,1,1,14,0,1,0,0,0,2.5,1.5
00-0038558,D.Washington,TE,10,LAC,1,1,0,0,15,0,0,0,2.5,1.5
00-0039424,D.Vele,WR,10,CAR,3,1,0,0,15,0,0,0,2.5,1.5
00-0036429,C.Woerner,TE,10,IND,1,1,0,0,14,0,0,0,2.4000000000000004,1.4000000000000001
00-0037340,Z.Mitchell-Paden,TE,10,CAR,1,1,0,0,14,0,0,0,2.4000000000000004,1.4000000000000001
00-0038359,X.Smith,WR,10,SF,1,1,0,0,14,0,0,0,2.4000000000000004,1.4000000000000001
