player_id,player_name,position,week,opponent,targets,receptions,rushing_yards,rushing_tds,receiving_yards,receiving_tds,passing_yards,passing_tds,fantasy_points_ppr,fantasy_points
00-0036040,J.Johnson,TE,7,CHI,7,5,0,0,79,0,0,0,12.9,7.9
00-0036322,J.Jefferson,WR,7,PHI,10,5,0,0,79,0,0,0,12.9,7.9
00-0039868,T.Franklin,WR,7,NYG,10,3,0,0,19,1,0,0,12.9,9.9
00-0039040,D.Achane,RB,7,CLE,5,3,82,0,16,0,0,0,12.8,9.8
00-0030061,Z.Ertz,TE,7,DAL,7,3,0,0,37,1,0,0,12.7,9.7
00-0040583,W.Marks,RB,7,SEA,5,3,15,0,20,1,0,0,12.5,9.5
00-0037197,I.Pacheco,RB,7,LV,2,1,57,1,-3,0,0,0,12.4,11.4
00-0039917,M.Penix,QB,7,SF,0,0,6,0,0,0,241,1,12.24,12.24
00-0037247,G.Pickens,WR,7,WAS,6,4,0,0,82,0,0,0,12.200000000000001,8.200000000000001
00-0035261,T.Pollard,RB,7,NE,6,6,18,0,43,0,0,0,12.100000000000001,6.1000000000000005
00-0038597,C.Brown,RB,7,PIT,4,2,108,0,-8,0,0,0,12,10
00-0033858,J.Smith,TE,7,CIN,6,3,0,0,28,1,0,0,11.8,8.8
00-0037525,J.Mason,RB,7,PHI,0,0,57,1,0,0,0,0,11.7,11.7
00-0040138,J.Noel,WR,7,SEA,7,4,0,0,77,0,0,0,11.7,7.7
00-0032950,C.Wentz,QB,7,PHI,0,0,28,0,0,0,313,0,11.32,11.32
00-0034855,B.Mayfield,QB,7,DET,0,0,0,0,0,0,228,1,11.120000000000001,11.120000000000001
00-0038544,Q.Johnston,WR,7,IND,6,2,0,0,30,1,0,0,11,9
00-0036139,R.Dowdle,RB,7,NYJ,2,1,79,0,17,0,0,0,10.600000000000001,9.600000000000001
00-0039384,T.Tracy,RB,7,DEN,0,0,46,1,0,0,0,0,10.600000000000001,10.600000000000001
00-0039150,B.Young,QB,7,NYJ,0,0,10,0,0,0,138,1,10.52,10.52
00-0039376,S.Rattler,QB,7,CHI,0,0,12,0,0,0,233,2,10.52,10.52
00-0033106,J.Goff,QB,7,TB,0,0,7,0,0,0,241,1,10.34,10.34
00-0035229,T.Hockenson,TE,7,PHI,9,6,0,0,43,0,0,0,10.3,4.3
00-0040676,C.Ward,QB,7,NE,0,0,0,0,0,0,255,1,10.200000000000001,10.200000000000001
00-0038606,P.Washington,WR,7,LA,10,4,10,0,52,0,0,0,10.2,6.2
00-0040737,T.Ferguson,TE,7,JAX,3,1,0,0,31,1,0,0,10.1,9.1
00-0036309,D.Mooney,WR,7,SF,5,3,0,0,68,0,0,0,9.8,6.800000000000001
00-0040129,E.Egbuka,WR,7,DET,12,4,0,0,58,0,0,0,9.8,5.800000000000001
00-0035662,M.Brown,WR,7,LV,4,2,0,0,14,1,0,0,9.4,7.4
00-0037157,Z.Knight,RB,7,GB,4,3,57,0,7,0,0,0,9.4,6.4
00-0033881,E.Engram,TE,7,NYG,8,5,0,0,42,0,0,0,9.2,4.2
00-0038558,D.Washington,TE,7,CIN,5,3,0,0,2,1,0,0,9.2,6.2
00-0032392,A.Hooper,TE,7,TEN,2,2,0,0,11,1,0,0,9.1,7.1
00-0036158,J.Dobbins,RB,7,NYG,1,1,81,0,-1,0,0,0,9,8
00-0036427,T.Johnson,WR,7,CAR,3,3,0,0,60,0,0,0,9,6
00-0040164,J.Lane,WR,7,DAL,6,3,0,0,60,0,0,0,9,6
00-0033891,Z.Jones,WR,7,GB,2,2,0,0,67,0,0,0,8.7,6.7
00-0034869,S.Darnold,QB,7,HOU,0,0,1,0,0,0,213,1,8.62,8.62
00-0037840,K.Williams,RB,7,JAX,3,2,54,0,11,0,0,0,8.5,6.5
00-0030506,T.Kelce,TE,7,LV,3,3,0,0,54,0,0,0,8.4,5.4
00-0037256,R.White,RB,7,DET,6,4,38,0,6,0,0,0,8.4,4.4
00-0038563,T.Tucker,WR,7,KC,6,5,0,0,33,0,0,0,8.3,3.3000000000000003
00-0034827,D.Moore,WR,7,NO,5,3,9,0,43,0,0,0,8.2,5.2
00-0037238,D.London,WR,7,SF,10,4,0,0,42,0,0,0,8.2,4.2
00-0036415,V.Jefferson,WR,7,NE,4,4,0,0,41,0,0,0,8.100000000000001,4.1000000000000005
00-0035640,D.Metcalf,WR,7,CIN,5,3,0,0,50,0,0,0,8,5
00-0037545,R.Shaheed,WR,7,CHI,9,4,0,0,40,0,0,0,8,4
00-0039880,M.Washington,WR,7,CLE,8,5,0,0,30,0,0,0,8,3
00-0032398,C.Moore,WR,7,DAL,5,2,0,0,59,0,0,0,7.9,5.9
00-0038619,A.Iosivas,WR,7,PIT,4,3,0,0,49,0,0,0,7.9,4.9
00-0039849,M.Harrison,WR,7,GB,6,2,0,0,58,0,0,0,7.800000000000001,5.800000000000001
00-0039894,X.Worthy,WR,7,LV,4,3,13,0,35,0,0,0,7.800000000000001,4.800000000000001
00-0036244,C.Parkinson,TE,7,JAX,3,3,0,0,47,0,0,0,7.7,4.7
00-0040667,M.Golden,WR,7,ARI,4,4,0,0,37,0,0,0,7.7,3.7
00-0032688,R.Chosen,WR,7,DAL,4,4,0,0,36,0,0,0,7.6,3.6
00-0040584,G.Helm,TE,7,NE,5,4,0,0,36,0,0,0,7.6,3.6
00-0040663,H.Fannin,TE,7,MIA,5,4,0,0,36,0,0,0,7.6,3.6
00-0032385,S.Shepard,WR,7,DET,7,7,0,0,25,0,0,0,7.5,0.5
00-0036555,C.Hubbard,RB,7,NYJ,3,2,31,0,24,0,0,0,7.5,5.5
00-0039391,K.Vidal,RB,7,IND,5,4,20,0,15,0,0,0,7.5,3.5
00-0040590,K.Mumpfield,WR,7,JAX,1,1,0,0,5,1,0,0,7.5,6.5
00-0033090,H.Henry,TE,7,TEN,5,4,0,0,33,0,0,0,7.300000000000001,3.3000000000000003
00-0033555,M.Hollins,WR,7,TEN,2,2,4,0,49,0,0,0,7.300000000000001,5.300000000000001
00-0038120,B.Hall,RB,7,CAR,3,2,38,0,14,0,0,0,7.2,5.2
00-0038611,C.Rodriguez,RB,7,DAL,0,0,12,1,0,0,0,0,7.2,7.2
00-0040730,R.Harvey,RB,7,NYG,2,1,0,0,2,1,0,0,7.2,6.2
00-0036259,J.Jennings,WR,7,ATL,7,4,0,0,31,0,0,0,7.1,3.1
00-0036626,D.Brown,WR,7,LA,4,2,0,0,50,0,0,0,7,5
00-0038559,Mi.Wilson,WR,7,GB,4,3,0,0,40,0,0,0,7,4
00-0039032,T.Spears,RB,7,NE,4,3,22,0,18,0,0,0,7,4
00-0036554,N.Collins,WR,7,SEA,10,4,0,0,27,0,0,0,6.7,2.7
00-0038134,K.Walker,RB,7,HOU,0,0,66,0,0,0,0,0,6.6000000000000005,6.6000000000000005
00-0033857,J.Smith-Schuster,WR,7,LV,3,3,0,0,35,0,0,0,6.5,3.5
00-0033955,J.McNichols,RB,7,DAL,3,2,22,0,23,0,0,0,6.5,4.5
00-0036620,D.Eskridge,WR,7,CLE,2,2,0,0,45,0,0,0,6.5,4.5
00-0036973,T.Etienne,RB,7,LA,3,1,44,0,11,0,0,0,6.5,5.5
00-0040124,T.McMillan,WR,7,NYJ,5,3,0,0,33,0,0,0,6.300000000000001,3.3000000000000003
00-0040739,E.Arroyo,TE,7,HOU,5,4,0,0,42,0,0,0,6.2,2.2
00-0039893,B.Thomas,WR,7,LA,7,3,0,0,31,0,0,0,6.1,3.1
00-0040736,M.Taylor,TE,7,CAR,5,3,0,0,31,0,0,0,6.1,3.1
00-0033906,A.Kamara,RB,7,CHI,3,3,28,0,1,0,0,0,5.9,2.9000000000000004
00-0033943,J.Reynolds,WR,7,CAR,9,3,0,0,29,0,0,0,5.9,2.9000000000000004
00-0035685,D.Montgomery,RB,7,TB,3,2,21,0,18,0,0,0,5.9,3.9000000000000004
00-0040704,D.Gabriel,QB,7,MIA,0,0,12,0,0,0,116,0,5.84,5.84
00-0037291,J.Nailor,WR,7,PHI,4,2,0,0,37,0,0,0,5.7,3.7
00-0036924,M.Carter,RB,7,GB,2,2,11,0,25,0,0,0,5.6,3.6
00-0040126,C.Loveland,TE,7,NO,4,3,0,0,24,0,0,0,5.4,2.4000000000000004
00-0036754,B.Wright,TE,7,TB,3,3,0,0,23,0,0,0,5.300000000000001,2.3000000000000003
00-0039738,B.Corum,RB,7,JAX,1,1,37,0,6,0,0,0,5.3,4.3
00-0034844,S.Barkley,RB,7,MIN,1,1,44,0,-2,0,0,0,5.2,4.2
00-0039798,I.Davis,RB,7,CAR,4,2,10,0,22,0,0,0,5.2,3.2
00-0036972,M.Jones,QB,7,ATL,0,0,11,0,0,0,152,0,5.18,5.18
00-0039919,R.Odunze,WR,7,NO,6,2,0,0,31,0,0,0,5.1,3.1
00-0033110,T.Higbee,TE,7,JAX,6,3,0,0,19,0,0,0,4.9,1.9000000000000001
00-0038104,T.Thornton,WR,7,LV,2,1,0,0,39,0,0,0,4.9,3.9000000000000004
00-0040170,E.Ayomanor,WR,7,NE,5,2,0,0,29,0,0,0,4.9,2.9000000000000004
00-0034351,D.Goedert,TE,7,MIN,3,3,0,0,18,0,0,0,4.8,1.8
00-0032464,K.Raymond,WR,7,TB,3,3,0,0,17,0,0,0,4.7,1.7000000000000002
00-0038621,D.Douglas,WR,7,TEN,3,3,0,0,17,0,0,0,4.7,1.7000000000000002
00-0039918,C.Williams,QB,7,NO,0,0,-2,0,0,0,172,0,4.68,4.68
00-0036182,N.Westbrook-Ikhine,WR,7,CLE,4,3,0,0,16,0,0,0,4.6,1.6
00-0039065,S.LaPorta,TE,7,TB,3,3,0,0,15,0,0,0,4.5,1.5
00-0040122,A.Jeanty,RB,7,KC,1,1,21,0,13,0,0,0,4.4,3.4000000000000004
00-0040187,M.Evans,TE,7,NYJ,3,2,0,0,24,0,0,0,4.4,2.4000000000000004
00-0040586,J.Blue,RB,7,WAS,1,1,29,0,5,0,0,0,4.4,3.4000000000000004
00-0040727,T.Harris,WR,7,IND,2,2,0,0,23,0,0,0,4.300000000000001,2.3000000000000003
00-0040242,J.Croskey-Merritt,RB,7,DAL,2,1,33,0,-1,0,0,0,4.2,3.2
00-0036945,J.Fields,QB,7,CAR,0,0,22,0,0,0,46,0,4.04,4.04
00-0038783,N.Adkins,TE,7,NYG,3,2,0,0,20,0,0,0,4,2
00-0032268,M.Mariota,QB,7,DAL,0,0,34,0,0,0,63,0,3.9200000000000004,3.9200000000000004
00-0037085,T.Badie,RB,7,NYG,2,2,0,0,19,0,0,0,3.9000000000000004,1.9000000000000001
00-0036637,N.Gray,TE,7,LV,1,1,0,0,28,0,0,0,3.8000000000000003,2.8000000000000003
00-0037348,T.Conner,TE,7,CLE,3,1,0,0,28,0,0,0,3.8000000000000003,2.8000000000000003
00-0032211,T.Lockett,WR,7,NE,2,2,0,0,18,0,0,0,3.8,1.8
00-0032104,A.Abdullah,RB,7,LAC,1,1,19,0,8,0,0,0,3.7,2.7
00-0036407,J.Jeudy,WR,7,MIA,4,2,0,0,17,0,0,0,3.7,1.7000000000000002
00-0039739,R.Wilson,WR,7,CIN,2,2,0,0,17,0,0,0,3.7,1.7000000000000002
00-0039920,M.Corley,WR,7,MIA,2,2,0,0,17,0,0,0,3.7,1.7000000000000002
00-0034521,A.Lazard,WR,7,CAR,3,2,0,0,16,0,0,0,3.6,1.6
00-0037004,H.Long,TE,7,LA,3,2,0,0,16,0,0,0,3.6,1.6
00-0037746,B.Robinson,RB,7,ATL,0,0,36,0,0,0,0,0,3.6,3.6
00-0036919,K.Gainwell,RB,7,CIN,2,2,14,0,1,0,0,0,3.5,1.5
00-0038359,X.Smith,WR,7,JAX,3,2,0,0,15,0,0,0,3.5,1.5
00-0033307,K.Bourne,WR,7,ATL,2,2,0,0,14,0,0,0,3.4000000000000004,1.4000000000000001
00-0039379,J.Thrash,WR,7,MIA,2,1,0,0,23,0,0,0,3.3000000000000003,2.3000000000000003
00-0040729,J.Bech,WR,7,KC,2,2,0,0,13,0,0,0,3.3,1.3
00-0033375,T.Patrick,WR,7,LA,1,1,0,0,22,0,0,0,3.2,2.2
00-0033526,S.Perine,RB,7,PIT,0,0,31,0,0,0,0,0,3.1,3.1
00-0040735,L.Burden,WR,7,NO,2,1,-1,0,22,0,0,0,3.1,2.1
00-0037267,J.Ford,RB,7,MIA,2,2,0,0,10,0,0,0,3,1
00-0035208,O.Zaccheaus,WR,7,NO,3,2,0,0,9,0,0,0,2.9,0.9
00-0039751,J.Whittington,WR,7,JAX,4,2,0,0,9,0,0,0,2.9,0.9
00-0033357,T.Hill,TE,7,CHI,2,2,-4,0,12,0,0,0,2.8,0.8
