player_id,player_name,position,week,opponent,targets,receptions,rushing_yards,rushing_tds,receiving_yards,receiving_tds,passing_yards,passing_tds,fantasy_points_ppr,fantasy_points
00-0036894,P.Freiermuth,TE,17,CLE,5,3,0,0,63,0,0,0,9.3,6.300000000000001
00-0040122,A.Jeanty,RB,17,NYG,2,2,60,0,13,0,0,0,9.3,7.300000000000001
00-0040128,T.Warren,TE,17,JAX,5,5,0,0,43,0,0,0,9.3,4.3
00-0037816,R.Doubs,WR,17,BAL,3,3,0,0,62,0,0,0,9.2,6.2
00-0029604,K.Cousins,QB,17,LA,0,0,1,0,0,0,126,1,9.139999999999999,9.139999999999999
00-0032392,A.Hooper,TE,17,NYJ,2,2,0,0,11,1,0,0,9.1,7.1
00-0026300,J.Johnson,QB,17,DAL,0,0,10,0,0,0,198,0,8.92,8.92
00-0032211,T.Lockett,WR,17,NYG,3,2,0,0,9,1,0,0,8.9,6.9
00-0036389,J.Hurts,QB,17,BUF,0,0,5,0,0,0,110,1,8.9,8.9
00-0039150,B.Young,QB,17,SEA,0,0,27,1,0,0,54,0,8.86,8.86
00-0036554,N.Collins,WR,17,LAC,4,3,0,0,57,0,0,0,8.7,5.7
00-0037248,J.Cook,RB,17,PHI,4,1,74,0,3,0,0,0,8.7,7.7
00-0030506,T.Kelce,TE,17,DEN,6,5,0,0,36,0,0,0,8.6,3.6
00-0040583,W.Marks,RB,17,LAC,2,1,71,0,4,0,0,0,8.5,7.5
00-0038935,B.Strange,TE,17,IND,5,3,0,0,54,0,0,0,8.4,5.4
00-0033526,S.Perine,RB,17,ARI,1,1,5,1,8,0,0,0,8.3,7.3
00-0039361,B.Irving,RB,17,MIA,6,5,19,0,14,0,0,0,8.3,3.3000000000000003
00-0040734,T.Henderson,RB,17,NYJ,0,0,82,0,0,0,0,0,8.200000000000001,8.200000000000001
00-0038619,A.Iosivas,WR,17,ARI,6,4,0,0,41,0,0,0,8.100000000000001,4.1000000000000005
00-0039146,J.Reed,WR,17,BAL,4,4,0,0,41,0,0,0,8.100000000000001,4.1000000000000005
00-0034348,C.Sutton,WR,17,KC,10,4,0,0,40,0,0,0,8,4
00-0035689,D.Knox,TE,17,PHI,5,5,0,0,30,0,0,0,8,3
00-0034960,J.Meyers,WR,17,IND,9,6,0,0,39,0,0,0,7.9,1.9000000000000004
00-0039893,B.Thomas,WR,17,IND,7,4,0,0,39,0,0,0,7.9,3.9000000000000004
00-0035537,Ty.Johnson,RB,17,PHI,4,3,15,0,33,0,0,0,7.800000000000001,4.800000000000001
00-0022942,P.Rivers,QB,17,JAX,0,0,-1,0,0,0,147,1,7.779999999999999,7.779999999999999
00-0037324,C.Oladokun,QB,17,DEN,0,0,11,0,0,0,66,1,7.74,7.74
00-0033858,J.Smith,TE,17,CLE,5,5,9,0,18,0,0,0,7.7,2.7
00-0038134,K.Walker,RB,17,CAR,2,2,51,0,6,0,0,0,7.7,5.7
00-0040236,K.Monangai,RB,17,SF,4,3,38,0,9,0,0,0,7.7,4.7
00-0036415,V.Jefferson,WR,17,NO,3,3,0,0,46,0,0,0,7.6000000000000005,4.6000000000000005
00-0038041,J.Ferguson,TE,17,WAS,2,1,0,0,6,1,0,0,7.6,6.6
00-0039451,I.Williams,WR,17,NE,5,4,5,0,30,0,0,0,7.5,3.5
00-0023459,A.Rodgers,QB,17,CLE,0,0,6,0,0,0,168,0,7.32,7.32
00-0038129,C.Otton,TE,17,MIA,4,4,0,0,33,0,0,0,7.300000000000001,3.3000000000000003
00-0030565,G.Smith,QB,17,NYG,0,0,1,0,0,0,176,1,7.139999999999999,7.139999999999999
00-0037614,J.Metchie,WR,17,NE,3,3,0,0,41,0,0,0,7.1000000000000005,4.1000000000000005
00-0037666,J.Tolbert,WR,17,WAS,8,4,0,0,31,0,0,0,7.1,3.1
00-0036322,J.Jefferson,WR,17,DET,5,4,0,0,30,0,0,0,7,3
00-0034753,M.Andrews,TE,17,GB,4,4,0,0,28,0,0,0,6.800000000000001,2.8000000000000003
00-0034844,S.Barkley,RB,17,BUF,0,0,68,0,0,0,0,0,6.800000000000001,6.800000000000001
00-0036919,K.Gainwell,RB,17,CLE,4,3,26,0,12,0,0,0,6.800000000000001,3.8000000000000003
00-0034829,M.Gesicki,TE,17,ARI,2,2,0,0,47,0,0,0,6.7,4.7
00-0035359,D.Sills,WR,17,LA,4,3,0,0,37,0,0,0,6.7,3.7
00-0039384,T.Tracy,RB,17,LV,2,1,62,0,-5,0,0,0,6.7,5.7
00-0037228,J.Warren,RB,17,CLE,0,0,64,0,0,0,0,0,6.4,6.4
00-0039139,J.Gibbs,RB,17,MIN,3,2,41,0,23,0,0,0,6.4,4.4
00-0034860,D.Pettis,WR,17,TEN,4,3,0,0,53,0,0,0,6.300000000000001,3.3000000000000007
00-0036924,M.Carter,RB,17,CIN,4,2,29,0,14,0,0,0,6.3,4.3
00-0033881,E.Engram,TE,17,KC,4,4,0,0,21,0,0,0,6.1,2.1
00-0034869,S.Darnold,QB,17,CAR,0,0,2,0,0,0,147,1,6.079999999999998,6.079999999999998
00-0035685,D.Montgomery,RB,17,MIN,2,2,25,0,15,0,0,0,6,4
00-0039000,D.Banks,CB,17,LV,0,0,0,0,0,0,0,0,6,6
00-0039852,J.Verse,LB,17,ATL,0,0,0,0,0,0,0,0,6,6
00-0039912,B.Sinnott,TE,17,DAL,4,3,0,0,29,0,0,0,5.9,2.9000000000000004
00-0038454,K.Mitchell,RB,17,GB,2,2,31,0,7,0,0,0,5.800000000000001,3.8000000000000003
00-0037240,J.Williams,WR,17,MIN,3,2,0,0,37,0,0,0,5.7,3.7
00-0037838,I.Likely,TE,17,GB,3,3,0,0,27,0,0,0,5.7,2.7
00-0039868,T.Franklin,WR,17,KC,4,4,0,0,17,0,0,0,5.7,1.7000000000000002
00-0040162,D.Sampson,RB,17,PIT,3,3,27,0,0,0,0,0,5.7,2.7
00-0039874,J.Wright,RB,17,TB,0,0,56,0,0,0,0,0,5.6000000000000005,5.6000000000000005
00-0035535,D.Slayton,WR,17,LV,3,2,0,0,36,0,0,0,5.6,3.6
00-0038679,T.Shavers,WR,17,PHI,3,2,0,0,36,0,0,0,5.6,3.6
00-0035298,S.Miller,WR,17,CLE,7,3,0,0,25,0,0,0,5.5,2.5
00-0036309,D.Mooney,WR,17,LA,3,2,0,0,35,0,0,0,5.5,3.5
00-0038738,H.Luepke,RB,17,WAS,1,1,30,0,14,0,0,0,5.4,4.4
00-0038997,J.Downs,WR,17,JAX,5,2,0,0,34,0,0,0,5.4,3.4000000000000004
00-0038979,C.Tillman,WR,17,PIT,1,1,0,0,42,0,0,0,5.2,4.2
00-0039890,A.Mitchell,WR,17,NE,9,3,0,0,22,0,0,0,5.2,2.2
00-0034272,M.Valdes-Scantling,WR,17,CLE,9,3,0,0,21,0,0,0,5.1,2.1
00-0034613,T.Hudson,TE,17,ARI,2,2,0,0,31,0,0,0,5.1,3.1
00-0032775,D.Robinson,WR,17,CHI,2,2,0,0,30,0,0,0,5,3
00-0040129,E.Egbuka,WR,17,MIA,5,3,0,0,20,0,0,0,5,2
00-0040131,K.Williams,WR,17,NYJ,5,3,0,0,20,0,0,0,5,2
00-0040277,J.Walker,WR,17,SF,4,2,0,0,30,0,0,0,5,3
00-0034383,D.Schultz,TE,17,LAC,4,3,0,0,19,0,0,0,4.9,1.9000000000000001
00-0038618,X.Hutchinson,WR,17,LAC,3,2,8,0,21,0,0,0,4.9,2.9000000000000004
00-0033857,J.Smith-Schuster,WR,17,DEN,3,3,0,0,16,0,0,0,4.6,1.6
00-0036912,D.Smith,WR,17,BUF,5,2,0,0,25,0,0,0,4.5,2.5
00-0036176,M.Kinsey,WR,17,NO,1,1,0,0,34,0,0,0,4.4,3.4000000000000004
00-0036422,A.Trautman,TE,17,KC,2,2,0,0,24,0,0,0,4.4,2.4000000000000004
00-0037091,B.Melton,CB,17,BAL,3,1,0,0,34,0,0,0,4.4,3.4000000000000004
00-0039521,X.Weaver,WR,17,CIN,3,2,0,0,24,0,0,0,4.4,2.4000000000000004
00-0035406,L.Humphrey,WR,17,KC,5,2,0,0,23,0,0,0,4.300000000000001,2.3000000000000003
00-0040398,B.Cook,QB,17,NE,0,0,1,0,0,0,152,0,4.18,4.18
00-0039530,B.Spann-Ford,TE,17,WAS,2,1,0,0,31,0,0,0,4.1,3.1
00-0039915,L.McConkey,WR,17,HOU,2,1,0,0,31,0,0,0,4.1,3.1
00-0040466,R.Sanders,RB,17,PIT,2,1,21,0,10,0,0,0,4.1,3.1
00-0033955,J.McNichols,RB,17,DAL,3,3,-2,0,12,0,0,0,4,1
00-0038705,E.Demercado,RB,17,CIN,3,2,11,0,9,0,0,0,4,2
00-0038794,J.McLaughlin,RB,17,KC,0,0,40,0,0,0,0,0,4,4
00-0038891,S.Jackson,WR,17,NYG,3,2,0,0,20,0,0,0,4,2
00-0038976,M.Mims,WR,17,KC,4,3,0,0,10,0,0,0,4,1
00-0034159,W.Dissly,TE,17,HOU,2,2,0,0,19,0,0,0,3.9000000000000004,1.9000000000000001
00-0040237,T.Johnson,WR,17,MIA,2,2,0,0,19,0,0,0,3.9000000000000004,1.9000000000000001
00-0033923,K.Hunt,RB,17,DEN,0,0,38,0,0,0,0,0,3.8000000000000003,3.8000000000000003
00-0037746,B.Robinson,RB,17,CHI,1,1,22,0,6,0,0,0,3.8000000000000003,2.8000000000000003
00-0037475,S.Smartt,TE,17,NE,3,2,0,0,18,0,0,0,3.8,1.8
00-0037256,R.White,RB,17,MIA,2,2,10,0,7,0,0,0,3.7,1.7000000000000002
00-0040494,M.Brosmer,QB,17,DET,0,0,16,0,0,0,51,0,3.64,3.64
00-0036252,M.Pittman,WR,17,JAX,3,2,0,0,16,0,0,0,3.6,1.6
00-0036290,C.Kmet,TE,17,SF,3,2,0,0,16,0,0,0,3.6,1.6
