player_id,player_name,position,week,opponent,targets,receptions,rushing_yards,rushing_tds,receiving_yards,receiving_tds,passing_yards,passing_tds,fantasy_points_ppr,fantasy_points
00-0037834,B.Purdy,QB,13,CLE,0,0,4,1,0,0,168,1,17.119999999999997,17.119999999999997
00-0036997,J.Williams,RB,13,KC,3,3,59,0,21,1,0,0,17,14
00-0037157,Z.Knight,RB,13,TB,3,3,62,0,36,1,0,0,16.8,13.8
00-0037247,G.Pickens,WR,13,KC,13,6,0,0,88,0,0,0,16.8,10.8
00-0034857,J.Allen,QB,13,PIT,0,0,38,1,0,0,123,1,16.72,16.72
00-0039732,B.Nix,QB,13,WAS,0,0,16,0,0,0,321,1,16.44,16.44
00-0036389,J.Hurts,QB,13,CHI,0,0,31,0,0,0,230,2,16.300000000000004,16.300000000000004
00-0035710,D.Jones,QB,13,HOU,0,0,1,0,0,0,201,2,16.14,16.14
00-0039361,B.Irving,RB,13,ARI,2,2,61,1,20,0,0,0,16.1,14.1
00-0040784,Q.Judkins,RB,13,SF,3,3,91,0,18,0,0,0,15.9,12.9
00-0038120,B.Hall,RB,13,ATL,2,2,68,1,8,0,0,0,15.600000000000001,13.600000000000001
00-0030506,T.Kelce,TE,13,DAL,6,5,0,0,45,1,0,0,15.5,10.5
00-0036970,K.Pitts,TE,13,NYJ,8,7,0,0,82,0,0,0,15.200000000000001,8.200000000000001
00-0036223,J.Taylor,RB,13,HOU,5,3,85,0,36,0,0,0,15.100000000000001,12.100000000000001
00-0037239,C.Olave,WR,13,MIA,7,4,0,0,47,1,0,0,14.7,10.7
00-0034855,B.Mayfield,QB,13,ARI,0,0,27,0,0,0,194,1,14.46,14.46
00-0035535,D.Slayton,WR,13,NE,3,2,0,0,41,1,0,0,14.100000000000001,12.100000000000001
00-0039738,B.Corum,RB,13,CAR,0,0,81,1,0,0,0,0,14.1,14.1
00-0033881,E.Engram,TE,13,WAS,9,6,0,0,79,0,0,0,13.9,7.9
00-0036259,J.Jennings,WR,13,CLE,6,4,0,0,39,1,0,0,13.9,9.9
00-0039915,L.McConkey,WR,13,LV,6,4,0,0,39,1,0,0,13.9,9.9
00-0040691,J.Dart,QB,13,NE,0,0,20,0,0,0,139,1,13.56,13.56
00-0037263,T.Allgeier,RB,13,NYJ,2,2,20,1,35,0,0,0,13.5,11.5
00-0038608,K.Boutte,WR,13,NYG,5,4,0,0,35,1,0,0,13.5,9.5
00-0038935,B.Strange,TE,13,TEN,4,3,0,0,45,1,0,0,13.5,10.5
00-0029604,K.Cousins,QB,13,NYJ,0,0,0,0,0,0,234,1,13.36,13.36
00-0037840,K.Williams,RB,13,CAR,1,0,72,1,0,0,0,0,13.2,13.2
00-0039075,P.Nacua,WR,13,CAR,9,6,0,0,72,0,0,0,13.2,7.2
00-0039849,M.Harrison,WR,13,TB,7,6,0,0,69,0,0,0,12.9,6.9
00-0036355,J.Herbert,QB,13,LV,0,0,8,0,0,0,151,2,12.84,12.84
00-0035685,D.Montgomery,RB,13,GB,2,2,32,1,16,0,0,0,12.8,10.8
00-0036290,C.Kmet,TE,13,PHI,3,3,0,0,36,1,0,0,12.6,9.6
00-0034383,D.Schultz,TE,13,IND,8,7,0,0,55,0,0,0,12.5,5.5
00-0037838,I.Likely,TE,13,CIN,6,5,0,0,95,0,0,0,12.5,7.5
00-0037228,J.Warren,RB,13,BUF,4,2,35,1,9,0,0,0,12.4,10.4
00-0040122,A.Jeanty,RB,13,LAC,8,6,31,0,30,0,0,0,12.100000000000001,6.1000000000000005
00-0030565,G.Smith,QB,13,LAC,0,0,-6,0,0,0,165,2,12.000000000000002,12.000000000000002
00-0037816,R.Doubs,WR,13,DET,4,4,0,0,20,1,0,0,12,8
00-0035229,T.Hockenson,TE,13,SEA,6,6,0,0,59,0,0,0,11.9,5.9
00-0026498,M.Stafford,QB,13,CAR,0,0,-1,0,0,0,243,2,11.62,11.62
00-0039139,J.Gibbs,RB,13,GB,4,3,68,0,18,0,0,0,11.6,8.6
00-0040734,T.Henderson,RB,13,NYG,4,3,67,0,19,0,0,0,11.6,8.6
00-0040130,J.Higgins,WR,13,IND,5,5,0,0,65,0,0,0,11.5,6.5
00-0040669,I.TeSlaa,WR,13,GB,2,2,0,0,35,1,0,0,11.5,9.5
00-0036755,J.Patterson,RB,13,LV,0,0,54,1,0,0,0,0,11.4,11.4
00-0036924,M.Carter,RB,13,TB,6,5,17,0,47,0,0,0,11.4,6.4
00-0039894,X.Worthy,WR,13,DAL,6,4,13,0,61,0,0,0,11.4,7.4
00-0033090,H.Henry,TE,13,NYG,6,4,0,0,73,0,0,0,11.3,7.300000000000001
00-0038544,Q.Johnston,WR,13,LV,3,3,0,0,23,1,0,0,11.3,8.3
00-0040124,T.McMillan,WR,13,LA,2,1,0,0,43,1,0,0,11.3,10.3
00-0040663,H.Fannin,TE,13,SF,5,3,0,0,43,1,0,0,11.3,8.3
00-0038359,X.Smith,WR,13,CAR,3,3,0,0,82,0,0,0,11.200000000000001,8.200000000000001
00-0039165,Z.Charbonnet,RB,13,MIN,0,0,52,1,0,0,0,0,11.2,11.2
00-0040128,T.Warren,TE,13,HOU,4,3,0,0,22,1,0,0,11.2,8.2
00-0035719,D.Samuel,WR,13,DEN,7,5,-3,0,64,0,0,0,11.100000000000001,6.1000000000000005
00-0038454,K.Mitchell,RB,13,CIN,3,2,19,1,12,0,0,0,11.1,9.1
00-0036875,R.Stevenson,RB,13,NYG,3,3,40,0,40,0,0,0,11,8
00-0033921,C.Godwin,WR,13,ARI,5,3,0,0,78,0,0,0,10.8,7.800000000000001
00-0033288,G.Kittle,TE,13,CLE,5,4,0,0,67,0,0,0,10.7,6.7
00-0037563,M.Davis,RB,13,KC,0,0,47,1,0,0,0,0,10.7,10.7
00-0040668,S.Sanders,QB,13,SF,0,0,6,0,0,0,149,1,10.56,10.56
00-0038117,W.Robinson,WR,13,NE,8,7,0,0,34,0,0,0,10.4,3.4000000000000004
00-0038134,K.Walker,RB,13,MIN,4,3,56,0,18,0,0,0,10.4,7.4
00-0040131,K.Williams,WR,13,NYG,1,1,0,0,33,1,0,0,10.3,9.3
00-0038611,C.Rodriguez,RB,13,DEN,1,0,41,1,0,0,0,0,10.100000000000001,10.100000000000001
00-0035700,J.Jacobs,RB,13,DET,1,1,83,0,8,0,0,0,10.1,9.1
00-0035662,M.Brown,WR,13,DAL,2,2,0,0,20,1,0,0,10,8
00-0036139,R.Dowdle,RB,13,LA,2,2,58,0,21,0,0,0,9.9,7.9
00-0038619,A.Iosivas,WR,13,BAL,2,1,0,0,29,1,0,0,9.9,8.9
00-0040202,D.Neal,RB,13,MIA,3,3,47,0,22,0,0,0,9.9,6.9
00-0036912,D.Smith,WR,13,CHI,8,5,0,0,48,0,0,0,9.8,4.800000000000001
00-0035359,D.Sills,WR,13,NYJ,4,2,0,0,15,1,0,0,9.5,7.5
00-0039918,C.Williams,QB,13,PHI,0,0,13,0,0,0,154,1,9.46,9.46
00-0034791,N.Chubb,RB,13,IND,0,0,34,1,0,0,0,0,9.4,9.4
00-0039163,C.Stroud,QB,13,IND,0,0,0,0,0,0,276,0,9.040000000000001,9.040000000000001
00-0033923,K.Hunt,RB,13,DAL,2,1,58,0,22,0,0,0,9,8
00-0036040,J.Johnson,TE,13,MIA,9,5,0,0,39,0,0,0,8.9,3.9000000000000004
00-0039901,K.Coleman,WR,13,PIT,3,2,0,0,9,1,0,0,8.9,6.9
00-0040719,B.Tuten,RB,13,TEN,1,1,17,1,2,0,0,0,8.9,7.9
00-0034753,M.Andrews,TE,13,CIN,6,4,0,0,47,0,0,0,8.7,4.7
00-0038041,J.Ferguson,TE,13,KC,6,5,0,0,36,0,0,0,8.6,3.6
00-0038994,J.Addison,WR,13,SEA,10,5,0,0,36,0,0,0,8.6,3.6
00-0034613,T.Hudson,TE,13,BAL,2,1,0,0,14,1,0,0,8.4,7.4
00-0039032,T.Spears,RB,13,JAX,6,6,-1,0,25,0,0,0,8.4,2.4000000000000004
00-0040584,G.Helm,TE,13,JAX,7,6,0,0,23,0,0,0,8.3,2.3000000000000003
00-0040129,E.Egbuka,WR,13,ARI,8,4,0,0,42,0,0,0,8.2,4.2
00-0037801,K.Turpin,WR,13,KC,2,2,33,0,28,0,0,0,8.100000000000001,6.1000000000000005
00-0036422,A.Trautman,TE,13,WAS,4,3,0,0,47,0,0,0,7.7,4.7
00-0039793,A.Barner,TE,13,MIN,5,4,2,0,35,0,0,0,7.7,3.7
00-0040583,W.Marks,RB,13,IND,1,1,64,0,3,0,0,0,7.7,6.7
00-0035544,T.Kennedy,WR,13,GB,4,4,0,0,36,0,0,0,7.6,3.6
00-0040735,L.Burden,WR,13,PHI,6,4,3,0,33,0,0,0,7.6,3.6
00-0037742,T.Burks,WR,13,DEN,4,1,0,0,5,1,0,0,7.5,6.5
00-0036406,T.Wirfs,OT,13,ARI,1,1,0,0,2,1,0,0,7.2,6.2
00-0040134,P.Bryant,WR,13,WAS,7,3,0,0,42,0,0,0,7.2,4.2
00-0030279,K.Allen,WR,13,LV,5,4,0,0,30,0,0,0,7,3
00-0036613,J.Waddle,WR,13,NO,6,3,0,0,40,0,0,0,7,4
00-0039880,M.Washington,WR,13,NO,5,4,0,0,30,0,0,0,7,3
00-0037809,C.Okonkwo,TE,13,JAX,5,4,0,0,29,0,0,0,6.9,2.9000000000000004
00-0031610,D.Waller,TE,13,NO,3,2,0,0,47,0,0,0,6.7,4.7
00-0036244,C.Parkinson,TE,13,CAR,5,4,0,0,27,0,0,0,6.7,2.7
00-0038559,M.Wilson,WR,13,TB,7,3,0,0,36,0,0,0,6.6,3.6
00-0034796,L.Jackson,QB,13,CIN,0,0,27,0,0,0,246,0,6.539999999999999,6.539999999999999
00-0036919,K.Gainwell,RB,13,BUF,3,2,20,0,25,0,0,0,6.5,4.5
00-0038558,D.Washington,TE,13,BUF,4,2,0,0,45,0,0,0,6.5,4.5
00-0038997,J.Downs,WR,13,HOU,6,2,0,0,44,0,0,0,6.4,4.4
00-0039410,R.Flournoy,WR,13,KC,3,3,0,0,34,0,0,0,6.4,3.4000000000000004
00-0040676,C.Ward,QB,13,JAX,0,0,7,0,0,0,141,0,6.34,6.34
00-0038621,D.Douglas,WR,13,NYG,3,3,0,0,33,0,0,0,6.300000000000001,3.3000000000000003
00-0035640,D.Metcalf,WR,13,BUF,5,3,0,0,32,0,0,0,6.2,3.2
00-0039875,R.Davis,RB,13,PIT,0,0,62,0,0,0,0,0,6.2,6.2
00-0037253,M.Jones,CB,13,NYG,0,0,0,0,0,0,0,0,6,6
00-0040727,T.Harris,WR,13,LV,4,3,0,0,30,0,0,0,6,3
00-0037256,R.White,RB,13,ARI,3,3,7,0,22,0,0,0,5.9,2.9000000000000004
00-0038618,X.Hutchinson,WR,13,IND,5,2,0,0,39,0,0,0,5.9,3.9000000000000004
00-0039847,T.Johnson,TE,13,NE,8,3,0,0,29,0,0,0,5.9,2.9000000000000004
00-0035689,D.Knox,TE,13,PIT,4,3,0,0,28,0,0,0,5.800000000000001,2.8000000000000003
00-0037525,J.Mason,RB,13,SEA,1,1,47,0,1,0,0,0,5.800000000000001,4.800000000000001
00-0040126,C.Loveland,TE,13,PHI,6,3,0,0,28,0,0,0,5.800000000000001,2.8000000000000003
00-0037614,J.Metchie,WR,13,ATL,8,4,-2,0,19,0,0,0,5.7,1.7000000000000002
00-0034844,S.Barkley,RB,13,CHI,2,0,56,0,0,0,0,0,5.6000000000000005,5.6000000000000005
00-0031588,S.Diggs,WR,13,NYG,4,3,0,0,26,0,0,0,5.6,2.6
00-0036407,J.Jeudy,WR,13,SF,4,3,0,0,26,0,0,0,5.6,2.6
00-0035537,Ty.Johnson,RB,13,PIT,5,3,5,0,20,0,0,0,5.5,2.5
00-0033526,S.Perine,RB,13,BAL,2,2,39,0,15,0,0,0,5.4,3.4000000000000004
00-0033908,C.Kupp,WR,13,MIN,4,3,0,0,24,0,0,0,5.4,2.4000000000000004
00-0033555,M.Hollins,WR,13,NYG,4,3,0,0,23,0,0,0,5.300000000000001,2.3000000000000003
00-0035261,T.Pollard,RB,13,JAX,2,1,60,0,3,0,0,0,5.300000000000001,4.300000000000001
00-0037197,I.Pacheco,RB,13,DAL,2,2,16,0,17,0,0,0,5.300000000000001,3.3000000000000003
00-0036973,T.Etienne,RB,13,TEN,1,1,28,0,13,0,0,0,5.1000000000000005,4.1000000000000005
00-0033955,J.McNichols,RB,13,DEN,2,2,30,0,0,0,0,0,5,3
00-0036415,V.Jefferson,WR,13,JAX,4,3,0,0,20,0,0,0,5,2
00-0038563,T.Tucker,WR,13,LAC,3,3,0,0,20,0,0,0,5,2
00-0040187,M.Evans,TE,13,LA,3,3,0,0,20,0,0,0,5,2
00-0039623,M.Tipton,WR,13,MIA,4,3,-1,0,20,0,0,0,4.9,1.9000000000000001
00-0037487,D.Thompkins,WR,13,NYJ,2,2,5,0,23,0,0,0,4.800000000000001,2.8000000000000003
00-0039893,B.Thomas,WR,13,TEN,3,2,0,0,28,0,0,0,4.800000000000001,2.8000000000000003
00-0037085,T.Badie,RB,13,WAS,5,3,0,0,18,0,0,0,4.8,1.8
00-0029892,K.Juszczyk,FB,13,CLE,2,2,0,0,27,0,0,0,4.7,2.7
00-0034351,D.Goedert,TE,13,CHI,4,2,0,0,27,0,0,0,4.7,2.7
00-0034827,D.Moore,WR,13,PHI,5,2,10,0,17,0,0,0,4.7,2.7
00-0037267,J.Ford,RB,13,SF,3,3,0,0,17,0,0,0,4.7,1.7000000000000002
00-0036212,T.Tagovailoa,QB,13,NO,0,0,4,0,0,0,157,0,4.680000000000001,4.680000000000001
00-0030564,D.Hopkins,WR,13,CIN,3,2,0,0,25,0,0,0,4.5,2.5
00-0033293,A.Jones,RB,13,SEA,4,4,3,0,22,0,0,0,4.5,0.5
00-0036309,D.Mooney,WR,13,NYJ,5,2,0,0,25,0,0,0,4.5,2.5
00-0037252,G.Dulcich,TE,13,NO,2,2,0,0,24,0,0,0,4.4,2.4000000000000004
00-0038543,J.Smith-Njigba,WR,13,MIN,4,2,0,0,23,0,0,0,4.300000000000001,2.3000000000000003
00-0039384,T.Tracy,RB,13,NE,1,1,36,0,-3,0,0,0,4.300000000000001,3.3000000000000003
00-0040259,G.Larvadain,WR,13,SF,3,2,0,0,23,0,0,0,4.300000000000001,2.3000000000000003
00-0038839,M.Tinsley,WR,13,BAL,9,2,0,0,22,0,0,0,4.2,2.2
00-0040729,J.Bech,WR,13,LAC,3,2,0,0,22,0,0,0,4.2,2.2
00-0039868,T.Franklin,WR,13,WAS,3,2,0,0,21,0,0,0,4.1,2.1
00-0040736,M.Taylor,TE,13,ATL,4,2,0,0,21,0,0,0,4.1,2.1
00-0038794,J.McLaughlin,RB,13,WAS,1,1,24,0,6,0,0,0,4,3
00-0034829,M.Gesicki,TE,13,BAL,4,2,0,0,19,0,0,0,3.9000000000000004,1.9000000000000001
00-0035208,O.Zaccheaus,WR,13,PHI,3,2,0,0,19,0,0,0,3.9000000000000004,1.9000000000000001
